"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Class"
"12",-2.026,-0.411,0.064,0.223,-0.027,-0.424,-0.009,-0.305,0.345,"hAd"
"12",-2.46,-1.304,-0.339,-0.487,1.125,0.187,-0.211,-1.068,0.944,"hYd"
"12",-2.879,-0.572,0.425,-0.248,0.213,0.176,-0.281,-0.404,0.605,"had"
"12",-2.818,-1.413,-0.558,0.025,0.871,0.688,-0.144,-0.93,0.282,"hOd"
"12",-3.396,-1.029,-0.603,-0.573,0.78,1.209,0.228,-0.673,-0.562,"hod"
"12",-3.905,-1.259,0.304,-0.216,1.055,0.578,0.353,-0.517,-0.871,"hUd"
"12",-4.568,-0.005,-0.092,-0.546,0.479,-0.168,1.186,-0.565,-1.025,"hud"
"12",-3.35,-0.472,0.4,-0.196,0.248,-0.224,0.53,-0.358,-0.091,"hed"
"13",-4.711,1.244,1.746,0.311,-0.305,-0.691,-0.137,-0.288,1.023,"hid"
"13",-4.057,0.521,1.331,0.273,-0.167,-0.365,-0.665,-0.512,0.716,"hId"
"13",-3.097,-0.173,1.392,-0.613,-0.143,-0.014,-0.565,-0.065,1.129,"hEd"
"13",-2.931,-0.896,0.685,-1,0.504,0.212,-0.276,-0.203,0.595,"hAd"
"13",-2.942,-1.217,0.384,-0.994,1.467,0.134,-0.458,-0.465,0.646,"hYd"
"13",-3.065,-0.915,0.698,0.175,0.662,-0.086,-0.361,-0.774,0.951,"had"
"13",-3.318,-1.706,0.753,-0.214,1.431,0,-0.192,-1.33,0.03,"hOd"
"13",-3.747,-1.847,-0.235,0.38,0.885,-0.049,-0.258,-0.772,-0.11,"hod"
"13",-4.039,-0.727,0.888,0.302,0.413,-0.381,-0.194,-0.614,0.41,"hUd"
"13",-4.08,-0.28,1.876,0.72,-0.292,-0.537,-0.54,-0.663,0.238,"hud"
"13",-3.483,-0.383,0.838,0.2,0.102,-0.162,-0.547,-0.791,1.018,"hed"
"13",-4.689,1.312,1.802,0.313,-0.405,-0.663,0.106,-0.325,0.838,"hid"
"13",-4.013,0.295,1.292,0.45,-0.024,-0.565,-0.588,-0.343,0.695,"hId"
"13",-2.972,-0.293,1.609,-0.724,0.123,-0.087,-0.801,0.04,1.07,"hEd"
"13",-3.029,-0.899,0.674,-1.046,0.558,0.204,-0.155,-0.237,0.655,"hAd"
"13",-2.926,-1.242,0.396,-1.029,1.548,0.05,-0.592,-0.331,0.595,"hYd"
"13",-3.075,-0.905,0.727,0.155,0.608,-0.075,-0.377,-0.74,0.852,"had"
"13",-3.4,-1.805,0.814,-0.162,1.445,-0.11,-0.499,-1.201,-0.046,"hOd"
"13",-3.797,-1.596,-0.476,0.044,0.903,0.129,-0.141,-0.646,-0.318,"hod"
"13",-4.083,-0.492,0.695,0.251,0.423,-0.558,-0.123,-0.53,0.376,"hUd"
"13",-4.045,-0.3,2.002,0.826,-0.18,-0.768,-0.408,-0.787,0.156,"hud"
"13",-3.455,-0.421,0.847,0.33,0.057,-0.177,-0.494,-0.786,0.951,"hed"
"13",-4.756,1.431,1.54,0.262,-0.277,-0.741,0.075,-0.26,0.876,"hid"
"13",-3.999,0.295,1.086,0.699,-0.127,-0.634,-0.4,-0.505,0.856,"hId"
"13",-2.964,-0.373,1.511,-0.583,0.152,-0.012,-0.949,-0.054,1.16,"hEd"
"13",-3.053,-0.729,0.828,-1.211,0.499,0.326,-0.136,-0.263,0.75,"hAd"
"13",-2.967,-1.277,0.354,-0.936,1.505,-0.004,-0.418,-0.56,0.725,"hYd"
"13",-3.206,-0.933,0.733,0.261,0.565,-0.225,-0.339,-0.677,0.765,"had"
"13",-3.492,-1.734,0.705,-0.23,1.339,0.092,-0.698,-1.143,-0.05,"hOd"
"13",-3.847,-1.521,-0.465,-0.23,1.067,-0.02,0.005,-0.577,-0.509,"hod"
"13",-4.052,-0.415,0.732,0.234,0.426,-0.49,-0.218,-0.618,0.34,"hUd"
"13",-4.001,-0.365,2.106,1.006,-0.028,-0.825,-0.39,-0.898,0.099,"hud"
"13",-3.446,-0.37,0.926,0.194,0.141,-0.098,-0.557,-0.889,0.985,"hed"
"13",-4.763,1.231,1.548,0.308,-0.152,-0.792,-0.124,-0.107,0.885,"hid"
"13",-3.99,0.503,0.845,0.774,-0.114,-0.641,-0.282,-0.734,0.877,"hId"
"13",-2.965,-0.349,1.581,-0.666,0.125,-0.025,-0.887,-0.13,1.11,"hEd"
"13",-3.055,-0.686,0.964,-1.29,0.545,0.337,-0.299,-0.173,0.69,"hAd"
"13",-2.964,-1.317,0.324,-0.781,1.369,0.127,-0.368,-0.677,0.493,"hYd"
"13",-3.371,-0.919,0.843,0.221,0.541,-0.317,-0.37,-0.5,0.652,"had"
"13",-3.554,-1.703,0.555,-0.072,1.073,0.237,-0.625,-1.067,-0.176,"hOd"
"13",-3.852,-1.556,-0.336,-0.305,1.133,-0.152,0.237,-0.915,-0.445,"hod"
"13",-3.963,-0.534,0.977,0.329,0.514,-0.363,-0.425,-0.712,0.41,"hUd"
"13",-3.985,-0.426,2.163,1.114,0.016,-0.846,-0.468,-0.858,0.037,"hud"
"13",-3.51,-0.26,0.946,-0.072,0.159,-0.112,-0.657,-0.789,0.914,"hed"
"13",-4.754,1.09,1.765,0.217,-0.198,-0.782,-0.154,0.023,0.85,"hid"
"13",-3.966,0.391,1.034,0.659,-0.191,-0.448,-0.397,-0.769,0.969,"hId"
"13",-2.959,-0.351,1.745,-0.851,0.344,-0.373,-0.729,0.048,0.815,"hEd"
"13",-3.194,-0.774,0.814,-1.087,0.618,0.218,-0.45,-0.003,0.526,"hAd"
"13",-2.928,-1.361,0.323,-0.739,1.431,0.002,-0.172,-0.939,0.607,"hYd"
"13",-3.456,-0.862,0.887,0.281,0.435,-0.307,-0.387,-0.6,0.725,"had"
"13",-3.52,-1.867,0.691,0.263,0.822,0.14,-0.62,-1.098,0.083,"hOd"
"13",-3.838,-1.621,-0.219,-0.281,0.856,0.154,0.133,-0.92,-0.454,"hod"
"13",-3.857,-0.58,0.996,0.502,0.65,-0.283,-0.468,-0.983,0.613,"hUd"
"13",-4.062,-0.31,1.895,1.095,0.049,-0.87,-0.524,-0.98,-0.065,"hud"
"13",-3.591,-0.301,0.812,-0.008,-0.019,-0.268,-0.564,-0.788,0.948,"hed"
"13",-4.687,1.089,1.915,0.201,-0.296,-0.692,-0.105,-0.143,0.884,"hid"
"13",-3.917,0.267,1.361,0.453,-0.19,-0.242,-0.633,-0.62,1.039,"hId"
"13",-3.004,-0.328,1.652,-0.679,0.287,-0.297,-0.695,-0.145,0.71,"hEd"
"13",-3.341,-0.773,0.771,-0.976,0.625,0.078,-0.438,-0.084,0.607,"hAd"
"13",-2.902,-1.199,0.234,-0.821,1.257,0.263,-0.075,-1.103,0.417,"hYd"
"13",-3.567,-0.579,0.845,0.126,0.381,-0.179,-0.51,-0.846,0.987,"had"
"13",-3.57,-1.576,0.563,0.002,0.759,0.285,-0.466,-1.409,0.586,"hOd"
"13",-3.792,-1.531,-0.125,-0.312,0.624,0.324,-0.053,-0.942,-0.301,"hod"
"13",-3.862,-0.65,0.99,0.724,0.641,-0.293,-0.519,-1.055,0.653,"hUd"
"13",-4.118,-0.2,1.616,1.106,-0.06,-0.728,-0.544,-0.912,-0.101,"hud"
"13",-3.636,-0.178,0.665,0.099,-0.084,-0.333,-0.362,-1.049,0.978,"hed"
"14",-4.047,0.734,1.479,0.258,0.206,-1.117,-0.423,-0.336,0.982,"hid"
"14",-3.811,0.278,1.552,0.754,0.492,-0.584,-0.433,-0.988,0.652,"hId"
"14",-3.441,-0.395,1.024,-0.052,-0.167,-0.445,0.168,-0.684,1.04,"hEd"
"14",-2.584,-1.451,0.889,-0.464,0.285,-0.213,-0.245,-0.138,1.206,"hAd"
"14",-3.119,-1.466,-0.352,-0.023,0.752,0.143,-0.231,-0.376,0.721,"hYd"
"14",-2.871,-1.3,0.008,-0.288,0.483,0.258,-0.342,-0.614,0.83,"had"
"14",-3.059,-0.847,-0.364,-0.484,1.025,0.502,0.506,-0.733,0.078,"hOd"
"14",-3.642,-1.031,-0.761,0.046,1.255,0.841,0.512,-0.259,-0.447,"hod"
"14",-3.977,0.309,-0.259,0.026,0.816,-0.317,0.492,-0.674,-0.659,"hUd"
"14",-4.008,-0.18,1.041,0.688,0.712,-0.879,-0.201,-1.066,-0.549,"hud"
"14",-3.451,-0.845,0.432,0.486,0.266,-0.215,0.006,-1.082,0.759,"hed"
"14",-3.836,0.645,1.721,0.28,0.303,-0.911,-0.592,-0.631,1.023,"hid"
"14",-3.709,0.138,1.551,0.975,0.923,-0.396,-0.234,-1.154,0.736,"hId"
"14",-3.369,-0.603,1.303,0.007,-0.044,-0.459,-0.012,-0.591,1.047,"hEd"
"14",-2.627,-1.434,0.937,-0.615,0.43,-0.311,-0.203,0.038,0.933,"hAd"
"14",-3.074,-1.47,-0.379,0.233,0.789,-0.099,-0.135,-0.395,0.572,"hYd"
"14",-2.902,-1.152,0.057,-0.477,0.622,0.338,-0.368,-0.689,0.793,"had"
"14",-3.027,-0.799,-0.452,-0.503,1.044,0.679,0.483,-0.776,-0.062,"hOd"
"14",-3.634,-1.075,-0.709,0.058,1.051,0.878,0.627,-0.111,-0.437,"hod"
"14",-3.924,0.414,-0.155,-0.02,0.893,-0.188,0.552,-0.507,-0.617,"hUd"
"14",-4.049,-0.076,0.928,0.692,0.731,-0.931,-0.141,-1.087,-0.584,"hud"
"14",-3.432,-0.753,0.361,0.435,0.425,-0.193,0.012,-1.166,0.794,"hed"
"14",-3.661,0.53,1.816,0.333,0.444,-0.858,-0.732,-0.809,0.995,"hid"
"14",-3.674,0.038,1.604,0.907,1.045,-0.166,-0.295,-1.13,0.594,"hId"
"14",-3.242,-0.829,1.589,0.09,0.051,-0.504,-0.211,-0.513,1.005,"hEd"
"14",-2.634,-1.32,0.833,-0.547,0.287,-0.173,-0.203,-0.001,0.802,"hAd"
"14",-3.052,-1.668,-0.208,0.466,0.724,-0.237,-0.175,-0.315,0.411,"hYd"
"14",-2.918,-1.069,-0.077,-0.261,0.55,0.317,-0.322,-0.776,0.79,"had"
"14",-3.048,-0.703,-0.396,-0.639,0.92,0.674,0.686,-0.611,-0.053,"hOd"
"14",-3.66,-1.051,-0.748,0.08,1.022,0.914,0.613,0.023,-0.448,"hod"
"14",-3.919,0.471,-0.064,-0.042,0.88,-0.128,0.612,-0.504,-0.539,"hUd"
"14",-4.094,-0.149,1.017,0.683,0.536,-1.023,-0.127,-1.142,-0.421,"hud"
"14",-3.396,-0.602,0.407,0.204,0.366,0.067,0.044,-1.352,0.871,"hed"
"14",-3.572,0.52,1.791,0.382,0.573,-0.961,-0.74,-0.936,1.007,"hid"
"14",-3.584,-0.062,1.646,0.787,1.134,0.096,-0.292,-1.133,0.472,"hId"
"14",-3.232,-0.832,1.674,-0.042,0.296,-0.553,-0.443,-0.413,0.96,"hEd"
"14",-2.643,-1.265,0.759,-0.442,0.159,-0.032,-0.145,-0.164,0.86,"hAd"
"14",-3.05,-1.598,-0.12,0.144,0.757,0.119,-0.397,-0.396,0.477,"hYd"
"14",-2.938,-1.111,-0.076,0,0.582,0.252,-0.4,-0.773,0.838,"had"
"14",-3.095,-0.816,-0.396,-0.603,1.09,0.567,0.743,-0.677,0.052,"hOd"
"14",-3.706,-0.889,-0.789,-0.093,1.223,0.814,0.563,0.062,-0.449,"hod"
"14",-3.946,0.447,-0.001,0.043,0.788,-0.102,0.68,-0.637,-0.545,"hUd"
"14",-4.145,-0.115,0.907,0.669,0.478,-1.183,-0.24,-0.887,-0.365,"hud"
"14",-3.325,-0.528,0.439,0.099,0.321,0.217,0.135,-1.388,0.746,"hed"
"14",-3.461,0.553,1.854,0.386,0.568,-1.003,-0.638,-1.04,1.051,"hid"
"14",-3.546,-0.006,1.455,0.847,1.117,0.073,-0.025,-1.318,0.557,"hId"
"14",-3.32,-0.586,1.688,-0.262,0.392,-0.478,-0.461,-0.522,0.929,"hEd"
"14",-2.71,-1.247,0.772,-0.345,0.107,-0.062,0.04,-0.322,1.018,"hAd"
"14",-3.018,-1.486,-0.105,-0.131,0.929,0.226,-0.463,-0.555,0.598,"hYd"
"14",-2.904,-1.123,0.014,0.071,0.654,0.212,-0.454,-0.815,0.752,"had"
"14",-3.176,-1.098,-0.371,-0.418,1.318,0.48,0.472,-0.814,0.106,"hOd"
"14",-3.743,-0.874,-0.79,-0.312,1.759,0.679,0.565,-0.521,-0.485,"hod"
"14",-3.952,0.287,0.012,0.141,0.892,-0.087,0.613,-0.685,-0.623,"hUd"
"14",-4.211,0.016,0.799,0.514,0.496,-1.219,-0.238,-0.798,-0.392,"hud"
"14",-3.309,-0.615,0.365,0.251,0.439,0.011,0.119,-1.219,0.695,"hed"
"14",-3.5,0.533,1.876,0.363,0.542,-0.982,-0.671,-1.006,1.101,"hid"
"14",-3.62,0.158,1.393,0.879,1.02,-0.09,0.087,-1.333,0.585,"hId"
"14",-3.468,-0.39,1.55,-0.084,-0.008,-0.482,-0.231,-0.724,0.967,"hEd"
"14",-2.795,-1.259,0.79,-0.274,0.078,-0.114,0.005,-0.309,1.142,"hAd"
"14",-3.002,-1.379,-0.188,-0.131,0.957,0.346,-0.392,-0.711,0.617,"hYd"
"14",-2.924,-1.138,0.066,0.1,0.683,0.162,-0.399,-0.882,0.827,"had"
"14",-3.239,-1.427,-0.202,-0.282,1.421,0.576,0.068,-0.914,0.147,"hOd"
"14",-3.753,-0.899,-0.747,-0.401,1.765,0.62,0.754,-0.835,-0.301,"hod"
"14",-3.98,0.068,0.023,0.237,1.029,-0.189,0.521,-0.773,-0.5,"hUd"
"14",-4.264,0.065,0.794,0.323,0.515,-1.282,-0.14,-0.863,-0.39,"hud"
"14",-3.291,-0.679,0.285,0.441,0.557,-0.227,0.115,-1.046,0.697,"hed"
