market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
SHEROAPHULY(WB),December,2015,1270,1600,1900,1750,WB,SHEROAPHULY,December-2015
SHIMLA,January,2004,1620,1094,1191,1145,HP,SHIMLA,January-2004
SHIMLA,January,2005,2650,595,653,624,HP,SHIMLA,January-2005
SHIMLA,January,2006,810,615,695,658,HP,SHIMLA,January-2006
SHIMLA,January,2007,1028,1215,1325,1270,HP,SHIMLA,January-2007
SHIMLA,January,2008,320,638,713,675,HP,SHIMLA,January-2008
SHIMLA,February,2004,1810,1018,1128,1073,HP,SHIMLA,February-2004
SHIMLA,February,2005,1550,498,584,538,HP,SHIMLA,February-2005
SHIMLA,February,2006,2180,556,623,589,HP,SHIMLA,February-2006
SHIMLA,February,2007,318,1425,1575,1500,HP,SHIMLA,February-2007
SHIMLA,March,2004,1940,760,831,795,HP,SHIMLA,March-2004
SHIMLA,March,2005,150,500,550,525,HP,SHIMLA,March-2005
SHIMLA,March,2006,2180,528,602,564,HP,SHIMLA,March-2006
SHIMLA,March,2007,30,1100,1200,1150,HP,SHIMLA,March-2007
SHIMLA,April,2004,1760,642,712,677,HP,SHIMLA,April-2004
SHIMLA,April,2006,930,505,550,527,HP,SHIMLA,April-2006
SHIMLA,April,2007,65,700,775,738,HP,SHIMLA,April-2007
SHIMLA,May,2004,1260,500,569,535,HP,SHIMLA,May-2004
SHIMLA,May,2005,1570,508,550,529,HP,SHIMLA,May-2005
SHIMLA,May,2006,530,450,500,475,HP,SHIMLA,May-2006
SHIMLA,May,2007,138,700,813,756,HP,SHIMLA,May-2007
SHIMLA,May,2008,110,600,750,700,HP,SHIMLA,May-2008
SHIMLA,June,2004,11870,483,541,512,HP,SHIMLA,June-2004
SHIMLA,June,2005,1040,465,533,499,HP,SHIMLA,June-2005
SHIMLA,June,2006,1270,460,544,494,HP,SHIMLA,June-2006
SHIMLA,July,2004,1810,516,579,550,HP,SHIMLA,July-2004
SHIMLA,July,2005,220,500,600,550,HP,SHIMLA,July-2005
SHIMLA,July,2007,40,400,500,450,HP,SHIMLA,July-2007
SHIMLA,August,2004,760,641,714,678,HP,SHIMLA,August-2004
SHIMLA,August,2005,820,543,629,586,HP,SHIMLA,August-2005
SHIMLA,September,2004,1170,618,700,659,HP,SHIMLA,September-2004
SHIMLA,September,2005,230,1263,1313,1281,HP,SHIMLA,September-2005
SHIMLA,October,2004,1320,644,721,683,HP,SHIMLA,October-2004
SHIMLA,October,2005,490,1233,1429,1331,HP,SHIMLA,October-2005
SHIMLA,October,2009,60,2000,2200,2100,HP,SHIMLA,October-2009
SHIMLA,November,2004,360,650,708,679,HP,SHIMLA,November-2004
SHIMLA,November,2005,220,1400,1600,1500,HP,SHIMLA,November-2005
SHIMLA,December,2004,850,619,661,640,HP,SHIMLA,December-2004
SHIMLA,December,2005,670,983,1089,1036,HP,SHIMLA,December-2005
SHIMLA,December,2007,40,800,850,825,HP,SHIMLA,December-2007
SHIMLA,December,2009,3794,100,1400,650,HP,SHIMLA,December-2009
SHRIRAMPUR(MS),January,2006,26900,96,337,242,MS,SHRIRAMPUR,January-2006
SHRIRAMPUR(MS),January,2007,696,314,935,594,MS,SHRIRAMPUR,January-2007
SHRIRAMPUR(MS),January,2008,898,55,325,180,MS,SHRIRAMPUR,January-2008
SHRIRAMPUR(MS),January,2009,5328,382,1553,1143,MS,SHRIRAMPUR,January-2009
SHRIRAMPUR(MS),January,2010,12778,500,1652,1158,MS,SHRIRAMPUR,January-2010
SHRIRAMPUR(MS),January,2011,4403,1175,4350,2750,MS,SHRIRAMPUR,January-2011
SHRIRAMPUR(MS),January,2012,3032,133,568,375,MS,SHRIRAMPUR,January-2012
SHRIRAMPUR(MS),January,2013,6604,417,1675,1163,MS,SHRIRAMPUR,January-2013
SHRIRAMPUR(MS),January,2014,12030,250,1147,794,MS,SHRIRAMPUR,January-2014
SHRIRAMPUR(MS),January,2015,12491,209,1534,1164,MS,SHRIRAMPUR,January-2015
SHRIRAMPUR(MS),January,2016,23497,271,1786,1350,MS,SHRIRAMPUR,January-2016
SHRIRAMPUR(MS),February,2006,14965,100,299,210,MS,SHRIRAMPUR,February-2006
SHRIRAMPUR(MS),February,2007,8691,324,1085,757,MS,SHRIRAMPUR,February-2007
SHRIRAMPUR(MS),February,2008,8033,75,361,228,MS,SHRIRAMPUR,February-2008
SHRIRAMPUR(MS),February,2009,8675,280,1344,810,MS,SHRIRAMPUR,February-2009
SHRIRAMPUR(MS),February,2010,18939,381,1463,1053,MS,SHRIRAMPUR,February-2010
SHRIRAMPUR(MS),February,2011,17573,400,1237,821,MS,SHRIRAMPUR,February-2011
SHRIRAMPUR(MS),February,2012,9409,100,489,271,MS,SHRIRAMPUR,February-2012
SHRIRAMPUR(MS),February,2013,20315,681,1694,1200,MS,SHRIRAMPUR,February-2013
SHRIRAMPUR(MS),February,2014,21249,156,788,600,MS,SHRIRAMPUR,February-2014
SHRIRAMPUR(MS),February,2015,8641,256,1828,1392,MS,SHRIRAMPUR,February-2015
SHRIRAMPUR(MS),February,2016,33828,200,1250,883,MS,SHRIRAMPUR,February-2016
SHRIRAMPUR(MS),March,2006,11150,100,276,216,MS,SHRIRAMPUR,March-2006
SHRIRAMPUR(MS),March,2007,39398,335,757,598,MS,SHRIRAMPUR,March-2007
SHRIRAMPUR(MS),March,2008,27653,91,404,267,MS,SHRIRAMPUR,March-2008
SHRIRAMPUR(MS),March,2009,29821,218,765,543,MS,SHRIRAMPUR,March-2009
SHRIRAMPUR(MS),March,2010,31670,154,826,525,MS,SHRIRAMPUR,March-2010
SHRIRAMPUR(MS),March,2011,11140,210,610,410,MS,SHRIRAMPUR,March-2011
SHRIRAMPUR(MS),March,2012,8565,104,547,317,MS,SHRIRAMPUR,March-2012
SHRIRAMPUR(MS),March,2013,48560,350,1161,807,MS,SHRIRAMPUR,March-2013
SHRIRAMPUR(MS),March,2014,39872,279,896,629,MS,SHRIRAMPUR,March-2014
SHRIRAMPUR(MS),March,2015,45907,245,1440,1090,MS,SHRIRAMPUR,March-2015
SHRIRAMPUR(MS),April,2007,22665,241,566,413,MS,SHRIRAMPUR,April-2007
SHRIRAMPUR(MS),April,2008,28766,50,357,214,MS,SHRIRAMPUR,April-2008
SHRIRAMPUR(MS),April,2009,29682,181,584,439,MS,SHRIRAMPUR,April-2009
SHRIRAMPUR(MS),April,2010,32474,80,638,345,MS,SHRIRAMPUR,April-2010
SHRIRAMPUR(MS),April,2011,11088,219,628,425,MS,SHRIRAMPUR,April-2011
SHRIRAMPUR(MS),April,2012,29634,104,544,321,MS,SHRIRAMPUR,April-2012
SHRIRAMPUR(MS),April,2013,62886,334,1061,772,MS,SHRIRAMPUR,April-2013
SHRIRAMPUR(MS),April,2014,27428,167,900,558,MS,SHRIRAMPUR,April-2014
SHRIRAMPUR(MS),April,2015,104438,200,1395,1032,MS,SHRIRAMPUR,April-2015
SHRIRAMPUR(MS),May,2005,41193,100,393,267,MS,SHRIRAMPUR,May-2005
SHRIRAMPUR(MS),May,2006,10887,66,239,146,MS,SHRIRAMPUR,May-2006
SHRIRAMPUR(MS),May,2007,101108,228,622,450,MS,SHRIRAMPUR,May-2007
SHRIRAMPUR(MS),May,2008,57961,53,336,200,MS,SHRIRAMPUR,May-2008
SHRIRAMPUR(MS),May,2009,80939,107,635,396,MS,SHRIRAMPUR,May-2009
SHRIRAMPUR(MS),May,2010,50572,120,726,441,MS,SHRIRAMPUR,May-2010
SHRIRAMPUR(MS),May,2011,40838,217,648,471,MS,SHRIRAMPUR,May-2011
SHRIRAMPUR(MS),May,2012,55828,100,564,313,MS,SHRIRAMPUR,May-2012
SHRIRAMPUR(MS),May,2013,94737,286,1219,864,MS,SHRIRAMPUR,May-2013
SHRIRAMPUR(MS),May,2014,38136,193,1236,836,MS,SHRIRAMPUR,May-2014
SHRIRAMPUR(MS),May,2015,87983,186,1714,1186,MS,SHRIRAMPUR,May-2015
SHRIRAMPUR(MS),June,2005,33449,88,470,313,MS,SHRIRAMPUR,June-2005
SHRIRAMPUR(MS),June,2006,72695,65,364,250,MS,SHRIRAMPUR,June-2006
SHRIRAMPUR(MS),June,2007,168846,291,955,634,MS,SHRIRAMPUR,June-2007
SHRIRAMPUR(MS),June,2008,41715,75,473,294,MS,SHRIRAMPUR,June-2008
SHRIRAMPUR(MS),June,2009,106141,169,902,697,MS,SHRIRAMPUR,June-2009
SHRIRAMPUR(MS),June,2010,99105,153,896,593,MS,SHRIRAMPUR,June-2010
SHRIRAMPUR(MS),June,2011,54349,192,981,685,MS,SHRIRAMPUR,June-2011
SHRIRAMPUR(MS),June,2012,118526,118,742,493,MS,SHRIRAMPUR,June-2012
SHRIRAMPUR(MS),June,2013,100700,557,1711,1250,MS,SHRIRAMPUR,June-2013
SHRIRAMPUR(MS),June,2014,109894,318,2110,1350,MS,SHRIRAMPUR,June-2014
SHRIRAMPUR(MS),June,2015,77609,314,2230,1536,MS,SHRIRAMPUR,June-2015
SHRIRAMPUR(MS),July,2005,72873,125,544,325,MS,SHRIRAMPUR,July-2005
SHRIRAMPUR(MS),July,2006,14006,100,393,250,MS,SHRIRAMPUR,July-2006
SHRIRAMPUR(MS),July,2007,44790,378,997,696,MS,SHRIRAMPUR,July-2007
SHRIRAMPUR(MS),July,2008,47925,193,841,604,MS,SHRIRAMPUR,July-2008
SHRIRAMPUR(MS),July,2009,107172,161,817,567,MS,SHRIRAMPUR,July-2009
SHRIRAMPUR(MS),July,2010,109339,181,949,622,MS,SHRIRAMPUR,July-2010
SHRIRAMPUR(MS),July,2011,63526,254,1088,746,MS,SHRIRAMPUR,July-2011
SHRIRAMPUR(MS),July,2012,80987,120,832,520,MS,SHRIRAMPUR,July-2012
SHRIRAMPUR(MS),July,2013,129165,1017,2447,1883,MS,SHRIRAMPUR,July-2013
SHRIRAMPUR(MS),July,2014,119882,600,2522,1878,MS,SHRIRAMPUR,July-2014
SHRIRAMPUR(MS),July,2015,49728,586,2668,1836,MS,SHRIRAMPUR,July-2015
SHRIRAMPUR(MS),August,2005,35970,160,757,404,MS,SHRIRAMPUR,August-2005
SHRIRAMPUR(MS),August,2006,56902,60,504,356,MS,SHRIRAMPUR,August-2006
SHRIRAMPUR(MS),August,2007,82436,573,1335,987,MS,SHRIRAMPUR,August-2007
SHRIRAMPUR(MS),August,2008,60171,243,945,664,MS,SHRIRAMPUR,August-2008
SHRIRAMPUR(MS),August,2009,62513,179,846,625,MS,SHRIRAMPUR,August-2009
SHRIRAMPUR(MS),August,2010,110040,275,1172,808,MS,SHRIRAMPUR,August-2010
SHRIRAMPUR(MS),August,2011,47644,288,1325,913,MS,SHRIRAMPUR,August-2011
SHRIRAMPUR(MS),August,2012,145432,161,912,597,MS,SHRIRAMPUR,August-2012
SHRIRAMPUR(MS),August,2013,63331,1983,3733,2983,MS,SHRIRAMPUR,August-2013
SHRIRAMPUR(MS),August,2014,123707,360,2220,1669,MS,SHRIRAMPUR,August-2014
SHRIRAMPUR(MS),August,2015,62435,1622,5178,3994,MS,SHRIRAMPUR,August-2015
SHRIRAMPUR(MS),September,2005,119110,211,1152,779,MS,SHRIRAMPUR,September-2005
SHRIRAMPUR(MS),September,2006,104054,61,525,364,MS,SHRIRAMPUR,September-2006
SHRIRAMPUR(MS),September,2007,40895,575,1606,1157,MS,SHRIRAMPUR,September-2007
SHRIRAMPUR(MS),September,2008,35760,244,880,688,MS,SHRIRAMPUR,September-2008
SHRIRAMPUR(MS),September,2009,70169,250,933,677,MS,SHRIRAMPUR,September-2009
SHRIRAMPUR(MS),September,2010,48687,458,1708,1283,MS,SHRIRAMPUR,September-2010
SHRIRAMPUR(MS),September,2011,46017,367,1317,958,MS,SHRIRAMPUR,September-2011
SHRIRAMPUR(MS),September,2012,63100,100,863,569,MS,SHRIRAMPUR,September-2012
SHRIRAMPUR(MS),September,2013,31432,2043,4957,3829,MS,SHRIRAMPUR,September-2013
SHRIRAMPUR(MS),September,2014,110263,258,2000,1496,MS,SHRIRAMPUR,September-2014
SHRIRAMPUR(MS),September,2015,14445,1457,4929,3979,MS,SHRIRAMPUR,September-2015
SHRIRAMPUR(MS),October,2005,11725,340,1450,940,MS,SHRIRAMPUR,October-2005
SHRIRAMPUR(MS),October,2006,28838,125,698,481,MS,SHRIRAMPUR,October-2006
SHRIRAMPUR(MS),October,2007,5426,757,1678,1307,MS,SHRIRAMPUR,October-2007
SHRIRAMPUR(MS),October,2008,51815,236,922,664,MS,SHRIRAMPUR,October-2008
SHRIRAMPUR(MS),October,2009,46596,536,1757,1364,MS,SHRIRAMPUR,October-2009
SHRIRAMPUR(MS),October,2010,38191,700,1894,1389,MS,SHRIRAMPUR,October-2010
SHRIRAMPUR(MS),October,2011,31638,250,1208,717,MS,SHRIRAMPUR,October-2011
SHRIRAMPUR(MS),October,2012,101777,189,1204,761,MS,SHRIRAMPUR,October-2012
SHRIRAMPUR(MS),October,2013,18319,1657,4743,3514,MS,SHRIRAMPUR,October-2013
SHRIRAMPUR(MS),October,2014,40646,278,2039,1528,MS,SHRIRAMPUR,October-2014
SHRIRAMPUR(MS),October,2015,2613,1060,4160,3280,MS,SHRIRAMPUR,October-2015
SHRIRAMPUR(MS),November,2006,16127,138,658,471,MS,SHRIRAMPUR,November-2006
SHRIRAMPUR(MS),November,2007,4145,330,997,689,MS,SHRIRAMPUR,November-2007
SHRIRAMPUR(MS),November,2008,29595,275,1404,972,MS,SHRIRAMPUR,November-2008
SHRIRAMPUR(MS),November,2009,22706,500,2285,1525,MS,SHRIRAMPUR,November-2009
SHRIRAMPUR(MS),November,2010,3429,1133,3123,2050,MS,SHRIRAMPUR,November-2010
SHRIRAMPUR(MS),November,2011,43189,207,1190,721,MS,SHRIRAMPUR,November-2011
SHRIRAMPUR(MS),November,2012,55886,275,1533,971,MS,SHRIRAMPUR,November-2012
SHRIRAMPUR(MS),November,2013,2466,800,3780,2280,MS,SHRIRAMPUR,November-2013
SHRIRAMPUR(MS),November,2014,20083,290,1795,1420,MS,SHRIRAMPUR,November-2014
SHRIRAMPUR(MS),November,2015,6314,713,3106,2238,MS,SHRIRAMPUR,November-2015
SHRIRAMPUR(MS),December,2005,5721,313,643,511,MS,SHRIRAMPUR,December-2005
SHRIRAMPUR(MS),December,2006,4044,147,746,543,MS,SHRIRAMPUR,December-2006
SHRIRAMPUR(MS),December,2007,2227,167,575,417,MS,SHRIRAMPUR,December-2007
SHRIRAMPUR(MS),December,2008,3844,270,1316,900,MS,SHRIRAMPUR,December-2008
SHRIRAMPUR(MS),December,2009,15492,350,2033,1412,MS,SHRIRAMPUR,December-2009
SHRIRAMPUR(MS),December,2010,817,1050,4250,2900,MS,SHRIRAMPUR,December-2010
SHRIRAMPUR(MS),December,2011,1969,200,1000,550,MS,SHRIRAMPUR,December-2011
SHRIRAMPUR(MS),December,2012,36695,222,1645,972,MS,SHRIRAMPUR,December-2012
SHRIRAMPUR(MS),December,2013,10721,206,1706,1067,MS,SHRIRAMPUR,December-2013
SHRIRAMPUR(MS),December,2014,3222,271,1761,1364,MS,SHRIRAMPUR,December-2014
SHRIRAMPUR(MS),December,2015,13667,410,2020,1410,MS,SHRIRAMPUR,December-2015
SINNAR(MS),January,1998,35418,223,1538,1081,MS,SINNAR,January-1998
SINNAR(MS),January,1999,50788,175,524,462,MS,SINNAR,January-1999
SINNAR(MS),January,2000,87515,109,289,222,MS,SINNAR,January-2000
SINNAR(MS),January,2001,77294,134,522,471,MS,SINNAR,January-2001
SINNAR(MS),January,2002,59190,75,259,228,MS,SINNAR,January-2002
SINNAR(MS),January,2003,47881,45,188,155,MS,SINNAR,January-2003
SINNAR(MS),January,2004,48546,278,825,725,MS,SINNAR,January-2004
SINNAR(MS),January,2005,63865,70,291,247,MS,SINNAR,January-2005
SINNAR(MS),January,2006,54315,81,318,269,MS,SINNAR,January-2006
SINNAR(MS),January,2007,22616,200,1050,775,MS,SINNAR,January-2007
SINNAR(MS),January,2008,15296,59,299,241,MS,SINNAR,January-2008
SINNAR(MS),January,2009,59301,471,1445,1261,MS,SINNAR,January-2009
SINNAR(MS),January,2010,65249,152,1480,1139,MS,SINNAR,January-2010
SINNAR(MS),January,2011,11978,622,3394,2061,MS,SINNAR,January-2011
SINNAR(MS),January,2012,24125,102,426,358,MS,SINNAR,January-2012
SINNAR(MS),January,2013,76871,457,1626,1352,MS,SINNAR,January-2013
SINNAR(MS),January,2015,76599,160,1513,1205,MS,SINNAR,January-2015
SINNAR(MS),January,2016,73933,160,1363,988,MS,SINNAR,January-2016
SINNAR(MS),February,1998,58060,221,1076,888,MS,SINNAR,February-1998
SINNAR(MS),February,1999,30400,107,278,246,MS,SINNAR,February-1999
SINNAR(MS),February,2000,78947,149,252,222,MS,SINNAR,February-2000
SINNAR(MS),February,2001,55110,105,367,325,MS,SINNAR,February-2001
SINNAR(MS),February,2002,45311,90,219,191,MS,SINNAR,February-2002
SINNAR(MS),February,2003,35593,56,153,130,MS,SINNAR,February-2003
SINNAR(MS),February,2004,40948,185,715,644,MS,SINNAR,February-2004
SINNAR(MS),February,2005,87843,87,286,247,MS,SINNAR,February-2005
SINNAR(MS),February,2006,35558,50,226,181,MS,SINNAR,February-2006
SINNAR(MS),February,2007,65317,236,1059,945,MS,SINNAR,February-2007
SINNAR(MS),February,2008,32853,128,305,242,MS,SINNAR,February-2008
SINNAR(MS),February,2009,12084,367,1139,1012,MS,SINNAR,February-2009
SINNAR(MS),February,2010,62709,138,1168,978,MS,SINNAR,February-2010
SINNAR(MS),February,2011,49176,157,1161,896,MS,SINNAR,February-2011
SINNAR(MS),February,2012,35776,101,366,285,MS,SINNAR,February-2012
SINNAR(MS),February,2013,85022,389,1627,1355,MS,SINNAR,February-2013
SINNAR(MS),February,2015,195185,265,1673,1356,MS,SINNAR,February-2015
SINNAR(MS),February,2016,50338,100,1031,701,MS,SINNAR,February-2016
SINNAR(MS),March,1998,40010,74,414,359,MS,SINNAR,March-1998
SINNAR(MS),March,1999,22500,57,254,216,MS,SINNAR,March-1999
SINNAR(MS),March,2000,66170,224,266,254,MS,SINNAR,March-2000
SINNAR(MS),March,2001,38106,119,344,315,MS,SINNAR,March-2001
SINNAR(MS),March,2002,21234,103,214,182,MS,SINNAR,March-2002
SINNAR(MS),March,2003,19268,113,259,218,MS,SINNAR,March-2003
SINNAR(MS),March,2004,22434,133,414,380,MS,SINNAR,March-2004
SINNAR(MS),March,2005,37591,80,264,210,MS,SINNAR,March-2005
SINNAR(MS),March,2006,35840,75,257,149,MS,SINNAR,March-2006
SINNAR(MS),March,2007,75486,132,714,618,MS,SINNAR,March-2007
SINNAR(MS),March,2008,32583,100,388,303,MS,SINNAR,March-2008
SINNAR(MS),March,2009,24036,350,740,650,MS,SINNAR,March-2009
SINNAR(MS),March,2010,82346,121,740,590,MS,SINNAR,March-2010
SINNAR(MS),March,2011,26931,119,615,422,MS,SINNAR,March-2011
SINNAR(MS),March,2012,13515,100,365,267,MS,SINNAR,March-2012
SINNAR(MS),March,2013,130886,271,1113,931,MS,SINNAR,March-2013
SINNAR(MS),March,2015,41780,160,1307,990,MS,SINNAR,March-2015
SINNAR(MS),April,1998,11150,38,272,227,MS,SINNAR,April-1998
SINNAR(MS),April,1999,34554,51,407,333,MS,SINNAR,April-1999
SINNAR(MS),April,2000,12658,55,228,179,MS,SINNAR,April-2000
SINNAR(MS),April,2001,23700,81,255,229,MS,SINNAR,April-2001
SINNAR(MS),April,2002,18889,60,184,160,MS,SINNAR,April-2002
SINNAR(MS),April,2003,11322,124,303,272,MS,SINNAR,April-2003
SINNAR(MS),April,2004,31360,116,311,272,MS,SINNAR,April-2004
SINNAR(MS),April,2005,22142,67,275,217,MS,SINNAR,April-2005
SINNAR(MS),April,2006,14363,50,254,225,MS,SINNAR,April-2006
SINNAR(MS),April,2007,39368,121,479,431,MS,SINNAR,April-2007
SINNAR(MS),April,2008,1830,100,322,290,MS,SINNAR,April-2008
SINNAR(MS),April,2009,13763,150,499,422,MS,SINNAR,April-2009
SINNAR(MS),April,2010,81595,124,588,481,MS,SINNAR,April-2010
SINNAR(MS),April,2011,29038,107,570,445,MS,SINNAR,April-2011
SINNAR(MS),April,2012,18276,122,455,378,MS,SINNAR,April-2012
SINNAR(MS),April,2015,228069,113,1286,842,MS,SINNAR,April-2015
SINNAR(MS),May,1998,25018,50,343,301,MS,SINNAR,May-1998
SINNAR(MS),May,1999,34706,96,547,430,MS,SINNAR,May-1999
SINNAR(MS),May,2000,31154,45,206,150,MS,SINNAR,May-2000
SINNAR(MS),May,2001,25583,100,224,193,MS,SINNAR,May-2001
SINNAR(MS),May,2002,40519,62,209,166,MS,SINNAR,May-2002
SINNAR(MS),May,2003,19638,98,340,289,MS,SINNAR,May-2003
SINNAR(MS),May,2004,20421,129,343,294,MS,SINNAR,May-2004
SINNAR(MS),May,2005,18771,69,263,199,MS,SINNAR,May-2005
SINNAR(MS),May,2006,12829,50,208,157,MS,SINNAR,May-2006
SINNAR(MS),May,2007,41373,67,555,453,MS,SINNAR,May-2007
SINNAR(MS),May,2008,2670,100,311,230,MS,SINNAR,May-2008
SINNAR(MS),May,2009,6938,100,486,448,MS,SINNAR,May-2009
SINNAR(MS),May,2010,41574,93,631,471,MS,SINNAR,May-2010
SINNAR(MS),May,2011,53309,100,618,481,MS,SINNAR,May-2011
SINNAR(MS),May,2012,61196,105,484,310,MS,SINNAR,May-2012
SINNAR(MS),May,2015,192794,174,1603,936,MS,SINNAR,May-2015
SINNAR(MS),June,1998,25847,112,719,622,MS,SINNAR,June-1998
SINNAR(MS),June,1999,27090,64,477,405,MS,SINNAR,June-1999
SINNAR(MS),June,2000,47169,33,200,150,MS,SINNAR,June-2000
SINNAR(MS),June,2001,43268,127,310,283,MS,SINNAR,June-2001
SINNAR(MS),June,2002,35588,112,315,279,MS,SINNAR,June-2002
SINNAR(MS),June,2003,11963,119,459,423,MS,SINNAR,June-2003
SINNAR(MS),June,2004,25044,133,406,359,MS,SINNAR,June-2004
SINNAR(MS),June,2005,34972,59,343,257,MS,SINNAR,June-2005
SINNAR(MS),June,2006,29979,55,325,268,MS,SINNAR,June-2006
SINNAR(MS),June,2007,31749,184,917,778,MS,SINNAR,June-2007
SINNAR(MS),June,2008,27866,75,385,328,MS,SINNAR,June-2008
SINNAR(MS),June,2009,8922,100,723,619,MS,SINNAR,June-2009
SINNAR(MS),June,2010,36442,111,726,522,MS,SINNAR,June-2010
SINNAR(MS),June,2011,20438,100,820,633,MS,SINNAR,June-2011
SINNAR(MS),June,2012,49296,98,578,351,MS,SINNAR,June-2012
SINNAR(MS),June,2015,98614,318,2058,1450,MS,SINNAR,June-2015
SINNAR(MS),July,1997,38022,34,161,121,MS,SINNAR,July-1997
SINNAR(MS),July,1998,17898,330,907,840,MS,SINNAR,July-1998
SINNAR(MS),July,1999,23223,59,463,405,MS,SINNAR,July-1999
SINNAR(MS),July,2000,37602,60,236,194,MS,SINNAR,July-2000
SINNAR(MS),July,2001,23478,155,375,355,MS,SINNAR,July-2001
SINNAR(MS),July,2002,42550,122,375,350,MS,SINNAR,July-2002
SINNAR(MS),July,2003,17933,109,477,447,MS,SINNAR,July-2003
SINNAR(MS),July,2004,35275,135,371,349,MS,SINNAR,July-2004
SINNAR(MS),July,2005,26470,75,396,333,MS,SINNAR,July-2005
SINNAR(MS),July,2006,20676,72,341,300,MS,SINNAR,July-2006
SINNAR(MS),July,2007,43497,156,901,816,MS,SINNAR,July-2007
SINNAR(MS),July,2009,18848,113,667,601,MS,SINNAR,July-2009
SINNAR(MS),July,2010,38661,129,762,604,MS,SINNAR,July-2010
SINNAR(MS),July,2011,5494,150,904,775,MS,SINNAR,July-2011
SINNAR(MS),July,2012,880,100,601,500,MS,SINNAR,July-2012
SINNAR(MS),July,2014,38269,300,2295,1675,MS,SINNAR,July-2014
SINNAR(MS),July,2015,76535,402,2643,2117,MS,SINNAR,July-2015
SINNAR(MS),August,1997,34032,21,215,173,MS,SINNAR,August-1997
SINNAR(MS),August,1998,17512,215,1463,1317,MS,SINNAR,August-1998
SINNAR(MS),August,1999,22420,92,434,390,MS,SINNAR,August-1999
SINNAR(MS),August,2000,52794,83,289,253,MS,SINNAR,August-2000
SINNAR(MS),August,2001,24089,213,586,539,MS,SINNAR,August-2001
SINNAR(MS),August,2002,30329,116,461,437,MS,SINNAR,August-2002
SINNAR(MS),August,2003,16888,136,531,491,MS,SINNAR,August-2003
SINNAR(MS),August,2004,32605,146,406,378,MS,SINNAR,August-2004
SINNAR(MS),August,2005,33873,183,719,646,MS,SINNAR,August-2005
SINNAR(MS),August,2006,5860,50,351,275,MS,SINNAR,August-2006
SINNAR(MS),August,2007,32053,253,1281,1202,MS,SINNAR,August-2007
SINNAR(MS),August,2009,7696,117,712,658,MS,SINNAR,August-2009
SINNAR(MS),August,2010,44265,122,921,829,MS,SINNAR,August-2010
SINNAR(MS),August,2011,28116,243,1229,1014,MS,SINNAR,August-2011
SINNAR(MS),August,2014,51084,189,1913,1406,MS,SINNAR,August-2014
SINNAR(MS),August,2015,25979,1211,4825,4076,MS,SINNAR,August-2015
SINNAR(MS),September,1997,29613,16,271,230,MS,SINNAR,September-1997
SINNAR(MS),September,1998,8250,396,2024,1779,MS,SINNAR,September-1998
SINNAR(MS),September,1999,23215,163,691,636,MS,SINNAR,September-1999
SINNAR(MS),September,2000,28720,82,324,277,MS,SINNAR,September-2000
SINNAR(MS),September,2001,22067,145,533,490,MS,SINNAR,September-2001
SINNAR(MS),September,2002,24400,104,460,425,MS,SINNAR,September-2002
SINNAR(MS),September,2003,19412,143,582,514,MS,SINNAR,September-2003
SINNAR(MS),September,2004,31962,154,422,387,MS,SINNAR,September-2004
SINNAR(MS),September,2005,10483,191,1028,870,MS,SINNAR,September-2005
SINNAR(MS),September,2006,21915,75,347,255,MS,SINNAR,September-2006
SINNAR(MS),September,2007,21851,318,1578,1462,MS,SINNAR,September-2007
SINNAR(MS),September,2008,780,100,660,615,MS,SINNAR,September-2008
SINNAR(MS),September,2009,34537,106,629,581,MS,SINNAR,September-2009
SINNAR(MS),September,2010,37970,187,1445,1334,MS,SINNAR,September-2010
SINNAR(MS),September,2011,31608,172,1123,945,MS,SINNAR,September-2011
SINNAR(MS),September,2012,78115,93,644,407,MS,SINNAR,September-2012
SINNAR(MS),September,2014,71391,125,1831,1183,MS,SINNAR,September-2014
SINNAR(MS),September,2015,5918,1321,4626,3900,MS,SINNAR,September-2015
SINNAR(MS),October,1997,17345,31,352,301,MS,SINNAR,October-1997
SINNAR(MS),October,1998,530,288,2863,1874,MS,SINNAR,October-1998
SINNAR(MS),October,1999,11016,122,619,553,MS,SINNAR,October-1999
SINNAR(MS),October,2000,24409,95,460,398,MS,SINNAR,October-2000
SINNAR(MS),October,2001,27429,128,580,516,MS,SINNAR,October-2001
SINNAR(MS),October,2002,16088,207,660,578,MS,SINNAR,October-2002
SINNAR(MS),October,2003,15198,185,857,729,MS,SINNAR,October-2003
SINNAR(MS),October,2004,24683,186,575,494,MS,SINNAR,October-2004
SINNAR(MS),October,2005,6033,343,1291,1138,MS,SINNAR,October-2005
SINNAR(MS),October,2006,12353,70,404,280,MS,SINNAR,October-2006
SINNAR(MS),October,2007,12582,174,1523,1316,MS,SINNAR,October-2007
SINNAR(MS),October,2008,6056,100,699,655,MS,SINNAR,October-2008
SINNAR(MS),October,2009,64457,276,1558,1278,MS,SINNAR,October-2009
SINNAR(MS),October,2010,9232,275,1616,1450,MS,SINNAR,October-2010
SINNAR(MS),October,2011,31800,163,971,819,MS,SINNAR,October-2011
SINNAR(MS),October,2013,6803,810,4733,3535,MS,SINNAR,October-2013
SINNAR(MS),October,2014,14238,200,1361,1025,MS,SINNAR,October-2014
