PID,county,state,area,poptotal,popdensity,popwhite,popblack,popamerindian,popasian,popother,percwhite,percblack,percamerindan,percasian,percother,popadults,perchsd,percollege,percprof,poppovertyknown,percpovertyknown,percbelowpoverty,percchildbelowpovert,percadultpoverty,percelderlypoverty,inmetro,category,dot_size
3002,GRANT,WI,0.069,49264,713.971014,48838,76,76,234,40,99.1352712,0.15427087,0.15427087,0.47499188,0.08119519,29160,77.8806584,21.6803841,5.24348422,46314,94.0118545,13.715075400000002,15.1552225,12.974722400000001,13.6286394,0,AAR,180.04991021008493
3003,GREEN,WI,0.034,30339,892.3235289999999,30173,23,51,66,26,99.4528495,0.07581001,0.16810046,0.21754178,0.08569828,19708,76.7759286,19.8751776,3.34381977,29821,98.2926267,7.83675933,10.2412605,6.84171136,7.20466184,0,AAR,202.7508575368232
3004,GREEN LAKE,WI,0.022000000000000002,18651,847.7727269999999,18386,21,42,103,99,98.57916469999999,0.1125945,0.225189,0.55224921,0.53080264,12453,74.5523167,17.3050671,3.33253031,18351,98.3915072,9.9722086,13.531353099999999,8.35054909,9.42870413,0,AAR,197.0803717039436
3005,IOWA,WI,0.046,20150,438.04347800000005,20093,7,21,19,10,99.71712159999998,0.03473945,0.10421836,0.0942928,0.04962779,12747,80.5993567,20.483251,3.94602652,19890,98.7096774,9.99497235,12.4825175,8.10377358,11.624649900000001,0,HAR,144.92948333675108
3006,IRON,WI,0.047,6153,130.914894,6121,1,25,2,4,99.4799285,0.01625223,0.40630587,0.03250447,0.06500894,4447,74.70204629999999,18.7317293,2.67596132,6021,97.85470500000001,13.0709185,15.646785399999999,12.1790423,12.6623377,0,AAR,105.8377452251819
3007,JACKSON,WI,0.06,16588,276.466667,15814,47,674,30,23,95.33397640000001,0.28333735,4.0631782,0.18085363,0.13865445,10800,68.82407409999999,15.3240741,2.43518519,16244,97.92621170000001,14.6577198,20.600858399999996,12.3831216,12.5467626,0,AAR,124.3637701157553
3008,JEFFERSON,WI,0.035,67783,1936.6571399999998,66702,189,176,287,429,98.40520479999999,0.27883098,0.25965213,0.42341000000000006,0.63290206,42214,76.96498790000001,22.1656323,4.73302696,64692,95.43985959999999,7.195634700000001,7.99721432,6.72824313,7.46902655,0,ALR,335.6750402704021
3009,JUNEAU,WI,0.047,21650,460.638298,21307,31,166,78,68,98.41570440000001,0.14318707,0.76674365,0.36027714,0.31408776,14210,70.5840957,14.3912738,2.47712878,21340,98.5681293,12.7835052,14.769230800000003,11.1914696,13.9638682,0,AAR,147.8053823319356
3011,KEWAUNEE,WI,0.02,18878,943.9,18766,24,52,23,13,99.4067168,0.12713211,0.27545291,0.12183494,0.06886323,11945,73.5454165,14.390958600000001,2.15989954,18662,98.855811,8.21991212,9.8546347,6.05500821,11.6542392,0,AAR,209.3155799432891
3013,LAFAYETTE,WI,0.037000000000000005,16076,434.486486,16009,14,21,19,13,99.5832297,0.08708634,0.13062951,0.11818859999999999,0.08086589,10181,77.03565470000001,16.4620371,2.60288773,15911,98.97362530000001,11.023819999999999,13.316151199999998,9.61466981,11.2437186,0,AAR,144.47674462413113
3014,LANGLADE,WI,0.052000000000000005,19505,375.096154,19291,13,137,22,42,98.9028454,0.06664958,0.702384,0.11279159,0.21532939999999998,12933,71.49926540000001,13.6317946,2.89955927,19234,98.6106127,14.625143,21.930683399999996,11.595420599999999,12.7876683,0,AAR,136.9174635091466
3015,LINCOLN,WI,0.053,26993,509.301887,26712,84,96,78,23,98.95898940000001,0.31119179,0.35564776,0.28896381,0.08520728,17567,71.05937270000001,17.4417943,3.44395742,26273,97.33264179999999,10.4175389,13.7597459,8.59200576,10.8202124,0,AAR,153.99934921050215
3018,MARINETTE,WI,0.08199999999999999,40548,494.487805,40280,8,150,63,47,99.33905490000001,0.0197297,0.36993193,0.15537141,0.11591201,26699,73.6094985,15.427544099999999,2.30720252,39419,97.21564570000001,11.6593521,15.133058499999999,9.60642411,12.1661029,0,AAR,152.11379298396963
3019,MARQUETTE,WI,0.027000000000000003,12321,456.333333,12174,31,49,18,49,98.806915,0.25160295,0.39769499,0.14609204,0.39769499,8499,69.714084,14.0016473,2.57677374,12182,98.87184479999999,11.6072894,15.643026800000001,9.678511,11.4586466,0,AAR,147.2574406126475
3020,MENOMINEE,WI,0.021,3890,185.238095,416,0,3469,0,5,10.6940874,0.0,89.17737790000001,0.0,0.1285347,1922,62.6951093,7.33610822,0.52029136,3820,98.20051409999999,48.6910995,64.3084767,43.312464399999996,18.2186235,0,LHR,112.75207511013372
3022,MONROE,WI,0.054000000000000006,36633,678.388889,35983,141,301,143,65,98.2256435,0.38489886,0.82166353,0.39035842,0.17743565,23025,75.7263844,17.372421300000003,2.84473398,35485,96.8662135,13.002677199999999,18.0921979,10.5513257,11.607284199999999,0,AAR,175.52096961511535
3023,OCONTO,WI,0.06,30226,503.766667,29926,18,212,36,34,99.00747700000001,0.05955138,0.70138292,0.11910276,0.11248594,19760,69.4078947,13.431174100000002,2.37854251,29750,98.4251969,12.094117599999999,14.116631699999997,9.63442252,15.5886158,0,AAR,153.29481898471917
3024,ONEIDA,WI,0.071,31679,446.183099,31320,58,223,56,22,98.86675720000001,0.18308659,0.70393636,0.17677326,0.06944664,22153,77.59671379999999,21.933823899999997,4.97449555,30890,97.5093911,9.61799935,13.966707300000001,8.10961622,8.559414,0,AAR,145.9655052149994
3026,OZAUKEE,WI,0.015,72831,4855.4,71676,492,127,438,98,98.41413680000001,0.67553652,0.17437629999999998,0.60139226,0.13455809,47058,86.8991457,37.41977979999999,9.36503889,71600,98.3097857,2.1801676,1.91895478,1.9385043000000002,3.54706685,1,HLU,707.1765462915167
3027,PEPIN,WI,0.013999999999999999,7107,507.64285700000005,7070,2,18,9,8,99.4793865,0.02814127,0.25327142,0.12663571,0.11256508,4578,71.0353866,15.749235500000001,2.81782438,6944,97.70648659999999,12.615207400000001,14.8821218,10.123966900000001,15.1315789,0,AAR,153.78818564690744
3028,PIERCE,WI,0.034,32765,963.6764710000001,32366,82,87,172,58,98.78223709999999,0.25026705,0.26552724,0.5249504,0.17701816,18623,81.0717929,24.464372,5.42340117,30557,93.26110179999999,10.4165985,11.033133900000001,10.337027800000001,9.47141832,1,HAU,211.83275569760784
3029,POLK,WI,0.055,34773,632.236364,34348,23,321,50,31,98.77778740000001,0.06614327,0.92313001,0.14378972,0.08914963,22515,77.98356650000001,18.5920497,3.39329336,34105,98.0789693,11.8223134,16.0155849,9.75664969,11.1643221,0,AAR,169.64661433046479
3030,PORTAGE,WI,0.048,61405,1279.2708300000002,59972,161,255,786,231,97.6663138,0.26219363,0.41527563,1.28002606,0.37619086,35004,79.7337447,24.634327499999998,6.01931208,57805,94.13728520000001,12.895078300000002,13.5589979,13.182182399999999,10.509440699999999,0,AAR,252.00202900600345
3031,PRICE,WI,0.075,15600,208.0,15479,7,77,27,10,99.22435899999999,0.04487179,0.49358974,0.17307692,0.06410256,10414,73.324371,15.527175,2.81352026,15271,97.89102559999999,10.8899221,12.554958500000001,8.14521452,14.7695725,0,AAR,115.64924090822308
3033,RICHLAND,WI,0.034,17521,515.323529,17411,12,34,38,26,99.372182,0.06848924,0.19405285,0.2168826,0.14839336,11309,73.720046,17.499336800000002,3.14793527,17254,98.47611440000001,13.4403617,15.7928118,12.637111500000001,12.354188800000001,0,AAR,154.76579188086467
3035,RUSK,WI,0.055,15079,274.163636,14821,31,82,114,31,98.2890112,0.20558392,0.54380264,0.7560183000000001,0.20558392,9704,70.3112119,16.7559769,3.01937345,14748,97.8048942,16.578519099999998,20.7524272,15.806851000000002,13.1289074,0,AAR,124.07063724110621
3036,ST CROIX,WI,0.044000000000000004,50251,1142.06818,49895,44,121,148,43,99.2915564,0.08756045,0.24079123,0.2945215,0.08557044,30873,84.4232825,28.588086699999998,5.38010559,49388,98.28262120000001,6.40236495,7.89210789,4.97251286,9.30721916,1,HLU,234.53869168923552
3037,SAUK,WI,0.05,46975,939.5,46459,54,288,79,95,98.9015434,0.11495476,0.61309207,0.16817456,0.20223523,30347,74.6597687,19.833921,3.97073846,46193,98.3352847,9.69194467,13.1041039,8.14808827,9.14033299,0,AAR,208.75554204173415
3038,SAWYER,WI,0.079,14181,179.506329,11962,18,2167,15,19,84.35230240000001,0.1269304,15.2810098,0.10577533,0.13398209,9600,73.73958329999999,17.9479167,4.04166667,13897,97.9973204,20.544002300000002,29.0735695,19.1953682,14.1793182,0,AHR,112.02252824585098
3039,SHAWANO,WI,0.054000000000000006,37157,688.092593,35251,42,1762,70,32,94.8704147,0.11303388,4.74204053,0.18838981,0.08612105,24271,69.453257,14.8077953,2.45560546,36389,97.9330947,11.2973701,14.932266,9.10511287,11.9495299,0,AAR,176.75607007544954
3041,TAYLOR,WI,0.057,18901,331.596491,18807,2,39,44,9,99.5026718,0.01058145,0.20633829,0.23279192,0.04761653,11676,68.8078109,15.0650908,3.0061665,18603,98.42336379999999,12.664624,15.9650375,10.265319,13.889682800000001,0,AAR,131.3807680580403
3042,TREMPEALEAU,WI,0.043,25263,587.511628,25160,12,32,46,13,99.59228909999999,0.0475003,0.12666746,0.18208447,0.05145865,16648,71.6842864,17.5516579,2.87121576,24533,97.1103986,10.6754168,12.919975599999999,7.884144900000001,14.5652992,0,AAR,163.95398994477404
3043,VERNON,WI,0.048,25617,533.6875,25509,12,36,42,18,99.578405,0.04684389,0.14053168,0.16395362,0.07026584,16883,69.21163299999999,18.9421311,3.62494817,25087,97.9310614,15.824929199999998,21.2011051,13.449643099999998,14.571428599999999,0,AAR,157.10318274065014
3044,VILAS,WI,0.06,17707,295.116667,16116,9,1534,38,10,91.01485290000001,0.05082736,8.66324053,0.21460439,0.05647484,12815,76.14514240000001,19.2118611,4.31525556,17446,98.52600670000001,14.7369024,23.0433667,14.251977800000002,9.17322835,0,AAR,126.73756713030073
3045,WALWORTH,WI,0.032,75000,2343.75,72747,454,201,494,1104,96.99600000000001,0.60533333,0.268,0.65866667,1.472,46742,79.0210089,23.1569039,6.08232425,71553,95.404,9.64180398,8.69961284,10.926609800000001,6.89418232,0,AAR,387.490365509585
3046,WASHBURN,WI,0.05,13772,275.44,13585,25,122,33,7,98.6421725,0.18152774,0.88585536,0.23961661,0.05082777,9297,74.8521028,19.0168872,4.02280305,13532,98.2573337,15.866095199999998,21.418598199999998,13.6424832,14.329455,0,AAR,124.23309456296536
3049,WAUPACA,WI,0.045,46104,1024.53333,45695,22,125,92,170,99.1128752,0.047718199999999995,0.27112615,0.19954885,0.36873156,30109,72.137899,16.5498688,3.13859643,44412,96.33003640000001,8.48869675,10.071411,6.95379864,10.338641,0,AAR,219.57869833615
3050,WAUSHARA,WI,0.037000000000000005,19385,523.9189190000001,19094,29,70,43,149,98.49883929999999,0.14960021,0.36110395,0.221821,0.76863554,13316,70.00600779999999,15.064584,2.62090718,19163,98.85478459999999,13.7869853,20.0507078,11.695784100000001,11.8045576,0,AAR,155.85982464873888
3052,WOOD,WI,0.048,73605,1533.4375,72157,90,481,722,155,98.0327423,0.12227429999999999,0.65348821,0.98091162,0.21058352,46796,78.2951534,21.6663817,4.5837251,72685,98.7500849,8.52583064,11.1629965,7.37565628,7.88291776,0,AAR,284.352703667824
