"classe","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z"
"D",-4.32,2.59,-84.4,2,0.02,-0.22,-1,-14,7,-5,72,527,-473,120,-20.2,-53,47,1.98,-0.56,0.31,112,-1,-442,414,-175,-468,52.66002952,16.83261367,101.2450579,10,-0.4,0.56,0.03,16,48,81,-265,318,375,-180,14.1,-52,24,0.14,-3.73,-0.67,79,-134,174,376,-784,95
"D",-5.23,2.67,-84.6,1,-0.02,-0.21,-1.05,-10,-3,7,71,545,-451,119,-21,-49.9,44,2.31,-0.63,0.34,116,0,-412,449,-174,-456,52.66002952,16.83261367,101.2450579,10,-0.4,0.56,0.03,16,48,81,-265,318,375,180,14.1,-47.5,23,-0.14,-3.68,-0.9,106,-101,177,413,-765,75
"D",-11.2,2.64,-85.8,4,-0.02,-0.11,-0.66,-15,-10,32,49,593,-386,110,-23.9,-18.1,29,3.64,-1.51,0.41,100,78,-253,682,-131,-215,52.66002952,16.83261367,101.2450579,10,-0.4,0.56,0.03,16,48,81,-265,318,375,-177,16.9,-9.64,25,-0.59,-4.32,-0.77,113,172,128,437,-328,-108
"D",-12.7,2.22,-86.3,4,-0.14,-0.08,-0.3,-11,-13,33,38,613,-361,102,-22,9.53,19,3.9,-1.72,0.33,53,130,-119,730,-24,44,52.66002952,16.83261367,101.2450579,10,-0.4,0.56,0.03,16,48,81,-265,318,375,-178,16,15.1,36,-0.08,-3.74,-1.07,142,289,139,268,115,-245
"D",-12.2,1.94,-86.6,4,0,-0.02,0.02,-11,-7,38,36,603,-356,94.5,-16,31,19,3.95,-1.54,0.05,-27,182,-42,631,85,282,52.66002952,16.83261367,101.2450579,10,-0.4,0.56,0.03,16,48,81,-265,318,375,-179,15.4,38,37,-0.16,-4.05,-0.87,40,329,151,70,459,-348
"D",-11.9,1.97,-86.6,4,0,0,0.08,-12,-5,37,41,602,-355,93.2,-14.3,36,19,3.9,-1.49,-0.02,-44,178,-40,609,99,317,52.66002952,16.83261367,101.2450579,10,-0.4,0.56,0.03,16,48,81,-265,318,375,-179,15.3,43.7,38,-0.19,-3.82,-0.85,35,334,159,-7,573,-370
"D",-11.1,2.06,-86.6,4,0.02,0,0.16,-13,2,40,30,602,-350,91,-11.2,45.3,21,3.95,-1.41,-0.1,-81,192,0,521,143,418,52.66002952,16.83261367,101.2450579,10,-0.4,0.56,0.03,16,48,81,-265,318,375,-179,15,55.5,39,-0.11,-3.84,-0.71,21,339,172,-128,728,-397
"D",-4.53,4.51,-87.2,5,0.31,0.03,0.1,-18,3,41,45,589,-399,93.9,7.58,129,34,1.51,-0.02,-0.3,-268,159,-113,-544,310,425,52.66002952,16.83261367,101.2450579,10,-0.4,0.56,0.03,16,48,81,-265,318,375,-177,7.79,127,37,-0.29,-0.29,0.28,-91,289,199,-922,1240,-622
"D",0.27,6.88,-88.2,3,-0.02,0.02,-0.03,-15,4,29,62,580,-405,118,-18.9,-51.1,46,-1.99,0.53,-0.38,138,42,-427,412,-143,-479,34.92023869,9.136665103,120.8839642,4,-0.47,0.16,0.33,4,15,41,-479,122,304,179,17.3,-81,32,-0.56,-2.26,-0.15,-30,-238,198,88,-716,88
"D",0.32,6.74,-88.2,3,0.02,0,-0.03,-13,4,29,64,576,-414,119,-18.1,-55.8,55,-0.47,0.18,-0.11,123,17,-528,371,-138,-500,35.62294762,11.65110628,119.4361455,4,-0.45,0.13,0.28,5,15,40,-481,120,310,-179,17.7,-70.1,28,-0.14,-3.15,-0.16,15,-199,185,200,-789,126
"D",0.34,6.7,-88.2,3,0.02,0,-0.03,-14,2,30,62,578,-413,119,-18.3,-55.6,55,0.24,-0.03,-0.03,117,14,-521,375,-137,-506,40.8426999,15.50743156,113.0572614,5,-0.43,0.14,0.21,7,18,41,-472,128,306,-179,17.5,-66.2,27,-0.08,-3.2,-0.34,41,-192,178,254,-814,114
"D",0.38,6.69,-88.2,4,0.03,0,-0.03,-18,4,30,62,576,-414,112,-21.8,-23.1,32,3.32,-1.2,0.44,118,63,-288,654,-121,-267,41.51677061,6.372892836,115.0161231,5,-0.4,0.13,0.23,3,19,43,-470,128,311,-177,16.4,-19.9,22,-0.35,-4.09,-0.62,150,86,132,483,-541,-15
"D",0.78,7.64,-88.1,4,0.16,0.02,0.02,-20,3,30,70,580,-415,91.7,-7.82,51.6,24,3.9,-1.53,-0.13,-122,206,-15,417,215,472,38.76774892,13.97318969,115.613544,5,-0.27,0.14,0.03,7,19,46,-470,125,313,-180,12,37.2,37,-0.13,-3.12,-0.15,114,302,172,128,394,-261
"D",1.22,8.24,-87.8,4,0.11,0.03,0.03,-19,5,30,78,570,-418,91,2.18,78.7,27,3.45,-1.33,0.33,-174,201,-13,61,296,597,39.09517119,6.020507271,117.4733011,5,-0.26,0.14,0.02,3,19,46,-474,132,309,-178,11.9,66.3,38,-0.05,-3.64,0.03,-32,325,187,-227,836,-410
"D",1.36,8.32,-87.7,4,0.05,0.05,0,-23,8,25,86,573,-421,92.9,5.05,87.9,32,3.58,-1.28,0.56,-224,209,-44,-72,308,594,39.7321763,10.20057874,115.9143734,5,-0.26,0.16,0.03,5,19,45,-482,119,302,-177,11,76,38,0,-3.31,0,-27,321,178,-350,946,-454
"D",1.01,7.04,-93.6,3,0,-0.02,-0.03,-17,2,24,0,602,-311,59.2,-9.55,51.1,14,-3.45,0.85,-0.69,-108,83,-5,438,33,511,-131.1596389,-18.22437579,18.22437579,3,0.1,-0.11,-0.11,-6,-32,6,-593,179,28,-165,55.2,-156,24,0.31,1.98,0.39,-156,3,-174,-636,18,466
"D",1.1,7.09,-93.7,3,0.14,0.02,0.02,-16,1,27,5,597,-310,75.4,-43.1,7.32,26,0.16,-0.22,0.61,82,-6,-236,766,-192,113,-131.0810081,-6.238843335,25.20522368,3,0,0.24,0.13,-2,-31,8,-606,160,1,130,28.5,101,37,-0.42,3.1,0.67,-13,320,-175,-479,704,621
"D",1.35,7.91,-93.6,3,-0.05,0,0,-20,1,21,3,605,-313,69.9,-2.34,69.7,29,2.76,-1.06,0.52,-223,174,36,99,229,597,26.81069273,26.81069273,-118.6793982,1,-0.08,0.74,-0.08,2,2,-7,-529,315,-8,137,2.99,88.8,44,0.26,-1.01,0.03,47,373,-209,-159,698,393
"D",1.46,7.23,-93.7,3,-0.03,0,0.02,-22,5,17,-1,599,-308,75.4,11.3,89.9,30,1.8,-0.48,0.15,-249,158,-28,-193,304,574,118.4093779,37.23953695,9.939475816,3,-0.06,-0.18,0.05,11,28,3,-514,341,17,138,20.3,111,46,0.13,-3.63,-0.28,36,402,-211,-411,686,475
"D",1.63,7.01,-93.6,3,-0.02,0.02,-0.03,-21,5,20,6,600,-313,80.4,17.9,106,31,0.75,-0.22,-0.05,-269,126,-64,-390,335,516,118.8954242,10.72802555,36.49636139,3,-0.31,-0.18,0.39,3,26,10,-535,318,17,158,49.2,156,32,-0.43,-3.9,-0.9,-35,235,-203,-679,425,564
"D",1.54,7.03,-93.4,3,0.05,0.02,-0.03,-15,3,20,2,600,-306,77.3,16.7,106,30,-0.93,0.29,-0.41,-260,141,-43,-371,314,538,111.3128055,-27.96572429,35.22737092,1,-0.22,-0.03,0.44,-4,13,5,-526,325,12,-170,51.4,-163,26,0.14,-2.92,-0.15,-145,98,-189,-661,102,486
"D",1.47,7.26,-93.4,3,0.06,0,-0.02,-21,4,19,1,604,-315,74.8,13,100,31,-1.78,0.42,-0.07,-268,136,-41,-265,302,586,-6.972979491,21.05726186,134.8647323,1,-0.13,0,0.41,3,-1,14,-525,327,4,-156,47.8,-144,28,-0.26,-2.28,-0.25,-196,35,-191,-595,-64,436
"D",1.46,7.34,-93.4,3,0.06,0,-0.03,-21,3,21,2,595,-312,74.2,11.7,98,31,-1.93,0.48,-0.1,-268,141,-35,-227,294,586,51.15569382,5.441968602,105.5781195,2,-0.1,-0.02,0.28,1,9,16,-527,332,0,-154,47.1,-141,28,-0.4,-2.04,-0.44,-192,24,-190,-587,-86,434
"D",1.4,7.55,-93.5,3,-0.02,-0.02,-0.03,-19,3,19,0,602,-315,69.2,-0.04,82,28,-2.49,0.8,-0.64,-225,151,5,48,227,611,74.9998823,12.05810323,80.63045762,3,0.06,-0.02,0.03,3,17,18,-524,339,-13,-144,45.2,-126,25,-0.27,0.06,-0.31,-96,-145,-171,-500,-204,422
"D",1.38,7.45,-93.5,3,-0.03,0,-0.03,-21,4,19,-1,602,-313,67.4,-4.62,76.8,25,-2.7,0.93,-0.98,-198,148,21,135,184,606,88.76123753,44.06878569,48.40187418,3,0.02,-0.13,0.25,11,20,12,-524,330,-9,-145,46.5,-128,23,-0.06,0.95,-0.02,-78,-126,-171,-517,-187,424
"D",1.25,7.01,-93.6,3,-0.06,0,-0.03,-19,2,21,2,600,-315,65.1,-19.6,56.9,13,-2.75,0.66,-0.39,-74,98,-16,455,39,507,6.527916052,19.69695924,136.3020323,2,0.02,-0.27,-0.2,3,1,15,-535,300,-10,-162,56,-157,26,-0.02,2.76,0.2,-158,19,-197,-644,36,495
"D",1.22,6.8,-93.6,3,-0.05,0,-0.02,-16,1,24,-4,602,-307,64.2,-22.9,48.9,9,-2.55,0.71,-0.64,-39,76,-33,559,-33,437,52.00274911,-20.00941447,100.6073165,2,0,-0.22,-0.28,-4,10,17,-542,303,-10,178,58.5,179,27,-0.14,3.26,0.15,-162,111,-180,-683,198,558
"D",1.25,6.51,-93.7,3,0.02,0,-0.03,-15,3,26,0,610,-318,63.1,-33.6,32.2,13,-2.07,0.58,-0.64,67,33,-103,713,-146,239,33.98369095,-13.37315894,120.3588306,2,0.05,0.02,-0.08,-2,5,14,-541,295,2,143,46.4,128,37,0.32,3.39,0.8,-53,309,-176,-648,518,608
"D",1.26,6.72,-93.6,3,0.14,0.03,0.02,-12,0,29,-3,608,-316,68.9,-43.3,19.5,20,-1.49,0.39,-0.23,97,2,-171,757,-220,124,52.24099951,9.084675248,103.8920977,2,0.06,0.06,-0.02,2,11,19,-542,294,5,137,31.6,110,43,0.31,2.94,0.85,-25,372,-204,-529,651,544
"D",1.29,6.85,-93.6,3,0.18,0.03,0.03,-12,3,28,0,604,-306,71,-45.3,16.8,21,-1.28,0.34,-0.13,98,-2,-184,755,-232,116,44.26692319,8.577573084,111.8718022,2,0.05,0.05,0,2,10,21,-540,295,12,137,28.8,107,43,0.29,2.76,0.79,-6,370,-208,-495,664,520
"D",1.52,7.59,-93.5,3,-0.02,0,-0.03,-21,1,21,5,602,-314,88.9,-54.8,7.15,22,1.56,-0.45,0.48,86,2,-200,752,-196,158,50.24148996,-24.31608692,100.2280531,2,0.22,0.08,-0.21,-4,8,14,-556,297,-11,138,8.26,92.6,43,-0.22,1.8,-0.16,50,348,-232,-268,700,400
"D",1.47,6.99,-93.6,3,-0.03,0,-0.02,-19,6,19,-3,599,-321,67.5,-39.1,46.9,11,2.44,-0.93,0.79,-19,86,-54,557,-12,449,24.27127104,112.2674957,-36.88093077,2,0.13,0.5,0.02,15,4,-6,-527,336,-48,138,3.67,90,38,-0.08,0.05,-0.1,75,299,-216,-182,691,359
"D",1.54,6.93,-93.6,3,0,0,0,-15,4,19,-4,595,-314,64.7,-27,56.3,13,2.46,-1.24,1.21,-58,107,-15,465,71,511,16.48989946,33.45089664,-119.4953573,2,-0.1,0.24,-0.11,6,3,-17,-518,357,-41,138,4.15,91.2,37,0.02,-0.21,-0.13,100,265,-221,-189,702,384
"D",1.36,6.95,-93.6,3,0.02,0.02,-0.05,-17,4,21,0,598,-310,71.8,14.9,100,31,1.56,-0.56,0.34,-264,138,-54,-286,334,547,88.27647387,11.05820194,67.55865192,3,-0.13,-0.02,0.31,3,21,17,-524,335,-10,136,7.29,95.6,38,-0.05,0,-0.02,127,270,-221,-207,705,407
"D",1.25,7.01,-93.5,3,0.06,0.02,-0.03,-16,1,23,-3,600,-311,73.5,18.3,106,31,0.69,-0.13,-0.31,-273,138,-39,-373,334,521,92.07070267,-9.966865249,63.97841737,2,-0.05,0,0.16,-2,16,12,-527,329,-6,137,7.47,96.7,37,0.05,-0.11,0.05,97,265,-222,-210,704,414
"D",1.18,7.19,-93.5,3,0.06,0,-0.02,-20,3,22,0,601,-309,72.1,18.2,107,30,-0.19,0.11,-0.38,-251,143,-41,-377,322,535,101.9018776,21.45405338,49.95398473,2,-0.02,-0.02,0.08,4,16,9,-521,334,8,137,7.76,97.6,38,0.06,-0.16,0,110,279,-227,-213,706,406
"D",1.18,7.24,-93.5,3,0.05,0,-0.02,-21,2,20,-3,603,-308,71.6,17.7,107,30,-0.5,0.16,-0.26,-249,141,-42,-361,322,544,74.65355162,9.716707739,81.48269164,2,0,0,0.02,2,14,15,-519,342,-16,137,7.91,98,37,0.05,-0.21,0,86,270,-224,-217,703,404
"D",1.19,7.41,-93.6,3,0.03,0,-0.02,-20,2,21,4,600,-309,70.3,15.4,104,32,-1.33,0.32,-0.05,-271,144,-40,-320,314,545,88.06229769,-4.537649146,68.8076995,2,0,0,0.1,-1,17,14,-520,332,-9,137,8.34,99,37,0.03,-0.16,-0.02,84,274,-224,-223,707,412
"D",1.24,7.49,-93.7,3,0,0,-0.03,-19,4,20,-3,606,-312,60,-8.85,78.4,24,-2.87,0.9,-1,-187,142,32,183,149,599,46.314842,4.469158104,110.5155684,2,0,-0.22,-0.28,1,10,20,-537,312,-9,137,11.9,102,38,-0.02,-0.43,-0.1,81,288,-216,-259,716,438
"D",1.27,7.45,-93.7,3,0,0.02,-0.02,-20,3,18,-4,605,-315,59,-14.7,72.7,20,-3.08,0.92,-0.9,-150,124,27,282,114,579,64.35011088,0,92.7295218,2,0.03,-0.21,-0.26,0,12,16,-532,314,-1,137,12.7,103,38,0.06,-0.51,-0.03,66,301,-214,-273,710,437
"D",1.28,7.45,-93.7,3,0,0,-0.03,-18,4,20,-6,602,-315,59.3,-20.6,66.5,16,-3.13,0.83,-0.62,-106,112,-5,371,63,549,31.59134881,-18.75077692,120.0042952,2,0,-0.14,-0.16,-3,5,15,-545,308,-5,137,14,105,40,0.06,-0.9,-0.21,39,328,-214,-290,711,450
"D",1.29,7.42,-93.7,3,0,0,-0.02,-19,4,20,-2,600,-301,59.9,-23.4,63.2,15,-3.12,0.8,-0.54,-94,108,-7,406,51,536,33.51265581,-9.410703976,122.1699341,2,0,-0.13,-0.15,-2,7,20,-539,301,-7,137,14.9,106,39,0.02,-1,-0.33,29,314,-212,-304,712,449
"D",1.28,7.38,-93.7,3,0,0,-0.02,-19,2,21,-2,605,-303,61.4,-29.1,53.9,10,-2.97,0.82,-0.59,-47,82,-37,544,-19,453,41.3,-15.1,112.8,2,-0.02,-0.06,-0.08,-3,8,18,-547,297,-4,136,17.9,109,39,0.05,-1.22,-0.33,37,316,-207,-349,714,470
"D",1.25,6.72,-93.8,3,0.13,0,0.02,-17,1,25,-1,605,-314,86.9,-55.3,16.7,18,1.91,-0.71,0.56,75,23,-162,741,-140,210,66.59692374,0,90.48270894,2,0.06,0.03,-0.1,0,11,14,-543,298,-12,178,54.1,-173,29,-0.03,-2.68,-0.67,-162,150,-181,-676,196,525
"D",1.29,6.86,-93.8,3,0.14,0,0.03,-15,0,24,-1,602,-319,84.5,-54.2,20.9,17,2.14,-0.8,0.66,62,34,-154,713,-124,244,77.72677238,12.7863466,77.72677238,2,0.08,0.05,-0.07,2,11,11,-543,306,-5,-178,54.2,-167,27,-0.06,-2.68,-0.62,-172,110,-172,-674,177,524
"D",1.65,7.42,-93.7,3,0,0,-0.02,-20,3,18,-10,601,-312,66.8,-12.4,72.5,24,2.26,-1.03,0.26,-156,173,5,182,235,569,124.491337,32.12885893,5.265590826,2,0.27,0.37,0,6,18,1,-527,330,-36,-138,28.6,-101,28,-0.75,-2.07,-0.71,-118,-149,-202,-263,-462,206
"D",1.64,7.42,-93.8,3,0,0,-0.02,-21,3,19,0,602,-318,67,-10.1,74.8,23,2.14,-1,0.34,-150,166,-11,134,254,575,128.009583,26.93688999,10.66513285,2,0.22,0.39,-0.02,5,18,2,-525,342,-37,-138,27.8,-98.6,29,-0.8,-1.62,-0.74,-70,-198,-190,-244,-480,198
"D",1.59,7.1,-93.8,3,-0.05,0.02,-0.02,-20,4,18,-2,601,-314,72.4,11.3,105,31,0.64,-0.14,-0.15,-256,145,-66,-301,353,530,111.6609957,15.46647399,42.33279818,4,-0.27,-0.13,0.13,6,35,16,-526,332,-7,-147,40.7,-126,27,0.16,2.47,0.46,-161,-78,-195,-482,-266,329
"D",1.58,6.85,-93.8,3,-0.03,0.02,-0.02,-19,5,15,-2,598,-310,70.9,10.9,106,30,-0.45,0.18,-0.31,-241,157,-31,-302,351,536,107.4373573,0,49.64227534,3,-0.21,-0.08,0.11,0,24,13,-518,341,-18,-154,46.1,-142,28,0.03,2.46,0.57,-203,8,-178,-573,-110,395
"D",1.51,6.72,-93.7,2,0.02,0.03,-0.03,-14,5,18,-5,602,-313,69,8.2,103,29,-1.33,0.47,-0.43,-242,155,-15,-243,335,555,82.88490588,0,74.1947268,2,-0.21,-0.06,0.2,0,12,11,-514,335,-1,-162,49.7,-157,29,-0.03,2.34,0.54,-200,85,-179,-630,16,449
"D",1.36,6.93,-93.6,3,0.11,0.02,-0.07,-16,5,20,-2,598,-316,65.6,-0.92,94.1,29,-2.38,0.85,-0.54,-239,157,2,-64,283,590,74.9998823,12.05810323,80.63045762,3,-0.05,-0.03,0.1,3,17,18,-527,332,3,-177,54.4,179,29,-0.48,2.09,0.59,-192,131,-160,-686,211,548
"D",1.22,7.43,-93.6,3,0.11,0,-0.05,-24,6,18,3,601,-306,64.3,-10.6,84.6,25,-2.73,0.98,-0.57,-196,154,-5,114,233,593,130.7801595,0,26.29947317,3,0.02,-0.03,0.11,0,26,7,-524,335,-11,171,54.3,159,31,0.05,2.07,0.64,-174,200,-149,-690,355,594
"D",1.15,8.13,-93.7,3,0.08,-0.02,-0.02,-22,4,19,3,607,-313,61.6,-33.6,61.2,10,-3.1,1.04,-1.28,-52,81,-23,507,-9,477,98.11956375,-4.61921347,58.72916607,2,0,-0.11,0.03,-1,18,12,-527,336,-26,164,46.8,142,44,0.27,0.34,0.2,-259,299,-174,-654,450,508
"D",1.1,8.26,-93.9,3,-0.02,-0.02,-0.03,-20,2,20,1,607,-313,71.2,-45,34.4,14,-2.3,0.55,-0.13,44,30,-127,726,-164,217,-10.80428526,-21.73733646,132.7275137,1,-0.02,-0.35,-0.18,-2,-1,9,-547,309,-22,173,47.9,156,41,0.16,-1.77,-0.31,-238,256,-192,-670,348,477
"D",1.04,7.95,-93.9,3,-0.05,0,-0.03,-21,3,19,2,602,-313,83.1,-49.4,20.3,23,-1.24,0.13,0.38,75,3,-213,763,-181,138,-13.02822043,-54.64480832,100.5520233,2,0.05,-0.31,-0.38,-8,-2,13,-550,291,-23,-177,48.4,172,38,-0.11,-2.3,-0.49,-231,204,-202,-679,230,460
"D",1.14,7.16,-93.8,3,-0.08,0,-0.05,-20,7,19,-6,607,-306,94,-53.7,18.9,18,1.85,-0.51,0.25,70,39,-161,723,-141,240,0,0,0,1,0.08,0.06,-0.13,0,0,13,-558,290,-12,-147,38.7,-139,27,-0.53,-3.05,-0.57,-180,-2,-190,-510,-206,357
"D",1.08,6.79,-93.9,3,-0.08,0,-0.07,-21,5,23,-2,604,-299,83.6,-49.7,36,13,2.33,-0.83,0.62,32,64,-111,655,-64,333,44.66362641,-26.21529333,104.2899579,1,0.06,0.05,-0.08,-3,5,10,-556,291,-19,-140,33.4,-122,25,-0.31,-2.67,-0.51,-132,-104,-172,-393,-339,304
"D",1.01,6.68,-93.9,3,-0.05,0,-0.07,-16,4,24,-6,606,-295,79.1,-46.1,44.5,11,2.59,-1.04,0.79,-11,83,-70,587,2,398,40.39712976,6.55591303,116.0920958,2,0.08,0.05,-0.1,1,6,14,-550,294,-10,-137,30.1,-116,23,-0.1,-2.31,-0.43,-74,-136,-170,-320,-408,263
"D",1.5,8.08,-93.9,3,0,0,0,-21,1,22,0,600,-303,76.2,12.5,111,32,0.93,-0.29,-0.08,-276,145,-64,-360,354,511,41.76527692,30.91111937,-103.907226,2,0.14,0.51,-0.1,6,8,-17,-515,364,-44,-170,53.8,-177,29,-0.08,2.34,0.64,-191,130,-167,-671,145,507
"D",1.58,7.95,-93.9,2,0.03,0,0.02,-15,2,18,-1,603,-316,73.7,12.6,114,31,-0.29,0.22,-0.54,-259,150,-40,-389,342,512,100.6544007,18.88966269,-52.4446574,3,-0.18,0,0.05,6,27,-16,-504,372,-39,172,55.6,156,30,-0.32,2.22,0.57,-167,180,-167,-692,344,595
"D",1.57,7.87,-94,3,0,0,0,-24,6,14,-2,593,-306,73,12,114,31,-0.59,0.32,-0.49,-261,154,-31,-370,330,524,101.5442213,24.92643378,-48.4732936,4,-0.13,-0.13,0,9,31,-17,-494,372,-35,167,55.4,150,32,-0.31,2.36,0.49,-167,191,-177,-684,367,606
"D",1.58,7.83,-94,3,0.02,0,0,-18,5,17,-3,598,-316,70,7.15,108,32,-1.93,0.61,-0.34,-276,152,-10,-282,320,555,132.7275137,10.80428526,21.73733646,4,-0.32,-0.19,0.07,4,36,8,-509,364,-32,155,50.9,131,35,0.31,2.23,0.85,-109,267,-179,-659,496,604
"D",1.64,7.82,-93.9,2,-0.03,0.02,-0.02,-12,3,18,3,599,-312,67.6,0.59,101,32,-2.81,0.95,-0.74,-270,165,28,-148,290,602,142.3016994,10.43048693,10.43048693,4,-0.34,-0.22,0,4,38,4,-515,351,-14,152,45.4,122,42,0.74,1.93,1,-126,336,-193,-615,554,554
"D",1.58,7.44,-93.8,3,0.02,0.03,-0.05,-15,3,20,0,604,-316,65.2,-16.6,81.5,24,-3.63,1.01,-0.61,-186,149,23,223,164,587,127.9339532,0,29.14567945,2,-0.22,-0.13,0.28,0,20,6,-517,343,-1,149,39.2,112,42,-0.11,0.8,-0.05,-153,328,-192,-551,614,509
"D",1.52,7.41,-93.7,3,0.03,0.03,-0.07,-17,4,22,6,598,-309,65.9,-19.8,77.2,23,-3.64,0.98,-0.56,-172,139,13,252,148,583,114.7464331,-6.758664505,41.72098434,3,-0.16,-0.13,0.25,-2,27,12,-522,338,-16,148,39,112,42,-0.11,0.51,-0.02,-146,335,-191,-557,615,517
"D",1.19,8.23,-93.8,3,-0.02,0,-0.02,-21,4,20,3,596,-311,85.1,-46.6,13.6,20,-1.81,0.31,-0.18,107,19,-168,765,-204,99,43.98425828,43.98425828,92.45825257,2,0,-0.16,0.02,8,8,15,-534,318,-25,169,50.5,151,36,0.03,-2.22,-0.38,-179,236,-191,-677,399,521
"D",1.08,7.71,-93.8,3,-0.06,0,-0.05,-18,2,21,6,603,-314,103,-51.4,-4.31,29,-0.05,-0.16,0.38,101,-2,-263,773,-211,20,-60.96716945,-17.26357367,93.00296529,2,0.05,-0.47,-0.46,-3,-10,14,-556,295,-15,-171,50.6,180,32,0.05,-2.47,-0.39,-195,152,-191,-674,190,493
"D",1.06,7.03,-93.8,3,-0.02,0,-0.03,-21,5,21,-1,605,-309,101,-54,10.2,19,2.26,-0.67,0.66,66,19,-178,739,-135,194,-27.76282435,-6.857259871,128.4386068,1,0.02,0.06,-0.02,-1,-4,14,-559,269,-11,-150,42.4,-147,28,0.05,-2.25,-0.31,-199,14,-183,-578,-111,401
"D",0.88,6.41,-93.7,3,-0.02,0,-0.02,-13,0,30,-2,605,-310,73.2,-30.2,64.4,19,3,-1.19,0.39,-114,151,-23,388,151,513,34.30239404,0,122.7772386,2,0.03,0.08,0.05,0,5,14,-565,280,-6,-137,24.6,-116,30,-0.4,-1.91,-0.44,-132,-174,-198,-291,-437,243
"D",1.01,6.59,-93.6,4,0.1,0.02,0.02,-21,6,30,7,601,-303,68.5,-17.9,81.4,25,2.89,-0.92,0.16,-182,163,-6,131,228,591,26.81069273,-26.81069273,118.6793982,1,0.03,0.11,0.15,-2,2,7,-550,281,-11,-138,26.6,-111,30,-0.43,0.79,-0.16,-37,-233,-183,-272,-460,233
"D",1.13,6.82,-93.6,4,0.08,0.02,0,-24,7,26,0,603,-306,67.5,-13.4,87.5,26,2.71,-0.8,0.11,-207,153,15,41,269,598,0,-50.70985044,106.3697822,1,0.06,0.1,-0.03,-5,0,9,-548,289,-22,-139,28.4,-114,26,0.24,1.19,0.26,-84,-180,-164,-301,-434,245
"D",1.21,7,-93.5,3,0.03,-0.02,-0.03,-18,5,25,-1,607,-310,65.7,-7.53,96.4,30,2.62,-0.5,-0.31,-244,156,3,-76,280,611,66.1067893,-11.18622603,89.6912248,2,0.14,0.22,-0.1,-2,11,14,-547,306,-22,-141,30.5,-121,29,0.55,1.57,0.39,-183,-118,-186,-364,-378,274
"D",1.35,6.71,-93.6,3,-0.02,0,0,-20,2,25,-1,600,-310,69.2,4.86,118,32,-0.21,0.1,-0.05,-269,123,-103,-347,325,539,122.851582,32.97533162,8.842691608,3,-0.21,-0.21,-0.02,11,32,3,-507,361,-18,178,56,169,27,-0.1,2.59,0.82,-165,120,-170,-691,229,577
"D",1.41,6.62,-93.6,3,-0.03,0,-0.02,-19,4,21,-3,603,-306,69,4.27,118,32,-0.19,0.05,-0.02,-272,117,-111,-329,321,542,134.6534213,3.145546018,22.19702009,3,-0.34,-0.16,0.11,1,31,7,-513,359,-11,166,54.7,151,32,-0.08,2.6,0.85,-151,210,-173,-695,352,605
"D",1.49,6.02,-93.4,3,0.05,0.02,-0.03,-13,4,28,-4,601,-314,70.2,4.81,118,32,-0.03,-0.1,0.02,-270,125,-108,-320,337,540,86.22539458,15.24520926,68.51114666,4,-0.11,-0.02,0.2,6,30,25,-512,344,-8,144,36.2,106,45,0.1,0.93,0.31,-139,377,-170,-528,655,557
"D",1.48,6.07,-93.4,3,0.08,0,-0.03,-11,4,25,-7,598,-308,70.3,4.87,118,32,-0.03,-0.08,0,-269,127,-109,-320,327,550,98.6,18.3,54.8,4,-0.1,-0.03,0.16,7,32,20,-514,343,-12,144,35.7,105,44,0.16,0.51,0.34,-148,373,-167,-527,648,550
"D",1.48,6.2,-93.4,3,0.1,0,-0.03,-16,3,24,-3,600,-307,70.2,4.91,118,32,-0.03,-0.03,-0.02,-265,126,-103,-322,329,537,111.8329022,7.82861298,44.46412465,3,-0.13,-0.03,0.16,2,23,11,-516,340,7,145,35.4,106,47,0.14,-0.14,0.03,-166,395,-170,-520,657,547
"D",1.38,6.88,-93.5,3,0.1,-0.02,-0.03,-19,4,22,0,606,-308,69.6,4.51,119,32,-0.1,0.05,-0.11,-270,120,-106,-315,325,550,81.66269624,29.58324161,66.81239921,3,-0.02,0.02,0.18,8,20,17,-519,343,-19,148,40.5,116,41,-0.02,-1.62,-0.51,-126,331,-188,-581,602,561
