"Year","Month","Make","Quantity","Pct"
2012,6,"Jeep",17,0.2
2012,6,"Alfa Romeo",16,0.1
2012,6,"Tesla",5,0
2012,6,"Jaguar",4,0
2012,6,"Smart",4,0
2012,6,"Ssangyong",4,0
2012,6,"Chevrolet",2,0
2012,6,"Fisker",2,0
2012,6,"Nilsson",2,0
2012,6,"Think",1,0
2012,6,"Saab",1,0
2012,6,"Ferrari",1,0
2012,6,"Morgan",1,0
2012,6,"Dacia",1,0
2012,6,"Iveco",1,0
2012,6,NA,1,0
2012,6,"Isuzu",1,0
2012,7,"Volkswagen",2031,17
2012,7,"Toyota",1342,11.3
2012,7,"Volvo",917,7.7
2012,7,"Ford",841,7.1
2012,7,"Audi",836,7
2012,7,"Skoda",781,6.6
2012,7,"Nissan",595,5
2012,7,"BMW",537,4.5
2012,7,"Peugeot",512,4.3
2012,7,"Hyundai",478,4
2012,7,"Kia",404,3.4
2012,7,"Mercedes-Benz",380,3.2
2012,7,"Mitsubishi",374,3.1
2012,7,"Subaru",371,3.1
2012,7,"Mazda",319,2.7
2012,7,"Opel",316,2.7
2012,7,"Citroen",286,2.4
2012,7,"Suzuki",135,1.1
2012,7,"Honda",105,0.9
2012,7,"Fiat",68,0.6
2012,7,"Renault",66,0.6
2012,7,"Land Rover",47,0.4
2012,7,"MINI",46,0.4
2012,7,"Lexus",44,0.4
2012,7,"Porsche",38,0.3
2012,7,"Alfa Romeo",17,0.1
2012,7,"Jeep",15,0.1
2012,7,"Ssangyong",5,0
2012,7,"Tesla",3,0
2012,7,"Saab",2,0
2012,7,"Isuzu",2,0
2012,7,"Jaguar",1,0
2012,7,"Smart",1,0
2012,7,"Chevrolet",1,0
2012,7,"Think",1,0
2012,7,"Fisker",1,0
2012,7,"Aston Martin",1,0
2012,7,NA,1,0
2012,8,"Volkswagen",1873,15.9
2012,8,"Toyota",1547,13.1
2012,8,"Ford",911,7.7
2012,8,"Audi",767,6.5
2012,8,"Peugeot",657,5.6
2012,8,"Skoda",643,5.5
2012,8,"Volvo",609,5.2
2012,8,"BMW",579,4.9
2012,8,"Nissan",553,4.7
2012,8,"Kia",464,3.9
2012,8,"Mercedes-Benz",457,3.9
2012,8,"Hyundai",432,3.7
2012,8,"Subaru",361,3.1
2012,8,"Citroen",348,3
2012,8,"Mitsubishi",341,2.9
2012,8,"Opel",266,2.3
2012,8,"Mazda",248,2.1
2012,8,"Suzuki",164,1.4
2012,8,"Honda",162,1.4
2012,8,"Fiat",69,0.6
2012,8,"MINI",61,0.5
2012,8,"Renault",59,0.5
2012,8,"Land Rover",49,0.4
2012,8,"Lexus",42,0.4
2012,8,"Alfa Romeo",39,0.3
2012,8,"Porsche",34,0.3
2012,8,"Jeep",21,0.2
2012,8,"Smart",9,0.1
2012,8,"Think",5,0
2012,8,"Mia",5,0
2012,8,"Jaguar",4,0
2012,8,"Tesla",3,0
2012,8,"Ssangyong",2,0
2012,8,"Chevrolet",1,0
2012,8,"Saab",1,0
2012,8,"Bentley",1,0
2012,8,"Dodge",1,0
2012,8,"McLaren",1,0
2012,8,"Seat",1,0
2012,9,"Volkswagen",1445,13
2012,9,"Toyota",1387,12.5
2012,9,"Volvo",945,8.5
2012,9,"Ford",930,8.4
2012,9,"Audi",578,5.2
2012,9,"Nissan",575,5.2
2012,9,"BMW",572,5.1
2012,9,"Mercedes-Benz",501,4.5
2012,9,"Peugeot",490,4.4
2012,9,"Kia",471,4.2
2012,9,"Skoda",463,4.2
2012,9,"Mitsubishi",429,3.9
2012,9,"Subaru",400,3.6
2012,9,"Hyundai",399,3.6
2012,9,"Citroen",389,3.5
2012,9,"Mazda",319,2.9
2012,9,"Opel",299,2.7
2012,9,"Suzuki",176,1.6
2012,9,"Honda",117,1.1
2012,9,"MINI",61,0.5
2012,9,"Fiat",47,0.4
2012,9,"Renault",30,0.3
2012,9,"Lexus",25,0.2
2012,9,"Alfa Romeo",24,0.2
2012,9,"Porsche",16,0.1
2012,9,"Land Rover",15,0.1
2012,9,"Jeep",11,0.1
2012,9,"Smart",5,0
2012,9,"Ssangyong",4,0
2012,9,"Tesla",3,0
2012,9,"Think",3,0
2012,9,"Chevrolet US",2,0
2012,9,"Chevrolet",1,0
2012,9,"Aston Martin",1,0
2012,9,"Nilsson",1,0
2012,10,"Volkswagen",1848,14.9
2012,10,"Toyota",1640,13.2
2012,10,"Ford",1017,8.2
2012,10,"Volvo",969,7.8
2012,10,"BMW",686,5.5
2012,10,"Peugeot",669,5.4
2012,10,"Audi",654,5.3
2012,10,"Skoda",611,4.9
2012,10,"Nissan",599,4.8
2012,10,"Mercedes-Benz",466,3.8
2012,10,"Kia",458,3.7
2012,10,"Hyundai",432,3.5
2012,10,"Mitsubishi",381,3.1
2012,10,"Mazda",341,2.7
2012,10,"Subaru",334,2.7
2012,10,"Opel",319,2.6
2012,10,"Citroen",280,2.3
2012,10,"Suzuki",176,1.4
2012,10,"Honda",143,1.2
2012,10,"MINI",98,0.8
2012,10,"Fiat",57,0.5
2012,10,"Renault",56,0.5
2012,10,"Land Rover",39,0.3
2012,10,"Lexus",39,0.3
2012,10,"Porsche",31,0.2
2012,10,"Alfa Romeo",27,0.2
2012,10,"Jeep",24,0.2
2012,10,"Chevrolet",4,0
2012,10,"Smart",3,0
2012,10,"Tesla",3,0
2012,10,"Jaguar",2,0
2012,10,"Ssangyong",2,0
2012,10,"Mia",2,0
2012,10,"Morgan",1,0
2012,10,"Nilsson",1,0
2012,10,"Bentley",1,0
2012,11,"Volkswagen",2064,17.2
2012,11,"Toyota",1380,11.5
2012,11,"Volvo",1090,9.1
2012,11,"Ford",741,6.2
2012,11,"Audi",702,5.9
2012,11,"BMW",640,5.3
2012,11,"Nissan",567,4.7
2012,11,"Kia",560,4.7
2012,11,"Peugeot",539,4.5
2012,11,"Mercedes-Benz",523,4.4
2012,11,"Skoda",517,4.3
2012,11,"Mitsubishi",396,3.3
2012,11,"Hyundai",371,3.1
2012,11,"Opel",323,2.7
2012,11,"Subaru",305,2.5
2012,11,"Citroen",282,2.4
2012,11,"Mazda",261,2.2
2012,11,"Suzuki",207,1.7
2012,11,"Honda",205,1.7
2012,11,"MINI",77,0.6
2012,11,"Fiat",55,0.5
2012,11,"Chevrolet",39,0.3
2012,11,"Renault",34,0.3
2012,11,"Land Rover",33,0.3
2012,11,"Lexus",24,0.2
2012,11,"Porsche",19,0.2
2012,11,"Alfa Romeo",13,0.1
2012,11,"Jeep",7,0.1
2012,11,"Jaguar",6,0.1
2012,11,"Fisker",2,0
2012,11,"Ssangyong",1,0
2012,11,"Saab",1,0
2012,11,"Cadillac",1,0
2012,11,"Seat",1,0
2012,12,"Volkswagen",1378,14.7
2012,12,"Volvo",1265,13.5
2012,12,"Toyota",784,8.4
2012,12,"Ford",742,7.9
2012,12,"Mercedes-Benz",662,7.1
2012,12,"Skoda",580,6.2
2012,12,"Audi",501,5.3
2012,12,"Hyundai",449,4.8
2012,12,"BMW",404,4.3
2012,12,"Nissan",311,3.3
2012,12,"Mitsubishi",308,3.3
2012,12,"Peugeot",276,2.9
2012,12,"Mazda",270,2.9
2012,12,"Kia",250,2.7
2012,12,"Citroen",226,2.4
2012,12,"Subaru",224,2.4
2012,12,"Honda",193,2.1
2012,12,"Opel",158,1.7
2012,12,"Suzuki",103,1.1
2012,12,"Land Rover",70,0.7
2012,12,"MINI",59,0.6
2012,12,"Renault",45,0.5
2012,12,"Fiat",24,0.3
2012,12,"Chevrolet",22,0.2
2012,12,"Porsche",19,0.2
2012,12,"Lexus",14,0.1
2012,12,"Alfa Romeo",6,0.1
2012,12,"Jaguar",6,0.1
2012,12,"Jeep",5,0.1
2012,12,"Smart",3,0
2012,12,"Ssangyong",3,0
2012,12,"Dacia",3,0
2012,12,"Tesla",2,0
2012,12,"Think",1,0
2012,12,"Mia",1,0
2012,12,"Cadillac",1,0
2012,12,"Binz",1,0
2013,1,"Volkswagen",1680,14.4
2013,1,"Toyota",1287,11.1
2013,1,"Volvo",857,7.4
2013,1,"Ford",679,5.8
2013,1,"BMW",652,5.6
2013,1,"Mazda",646,5.6
2013,1,"Peugeot",639,5.5
2013,1,"Nissan",626,5.4
2013,1,"Mitsubishi",601,5.2
2013,1,"Audi",597,5.1
2013,1,"Mercedes-Benz",485,4.2
2013,1,"Kia",444,3.8
2013,1,"Opel",397,3.4
2013,1,"Skoda",388,3.3
2013,1,"Hyundai",321,2.8
2013,1,"Citroen",274,2.4
2013,1,"Honda",242,2.1
2013,1,"Subaru",238,2
2013,1,"Suzuki",176,1.5
2013,1,"MINI",86,0.7
2013,1,"Renault",57,0.5
2013,1,"Land Rover",45,0.4
2013,1,"Lexus",44,0.4
2013,1,"Chevrolet",40,0.3
2013,1,"Porsche",34,0.3
2013,1,"Fiat",29,0.2
2013,1,"Dacia",28,0.2
2013,1,"Alfa Romeo",17,0.1
2013,1,"Jaguar",14,0.1
2013,1,"Jeep",11,0.1
2013,1,"Nilsson",2,0
2013,1,"Smart",1,0
2013,1,"Ssangyong",1,0
2013,1,"Think",1,0
2013,2,"Volkswagen",1592,14.1
2013,2,"Toyota",1500,13.2
2013,2,"Volvo",826,7.3
2013,2,"Ford",800,7.1
2013,2,"Audi",641,5.7
2013,2,"Mazda",604,5.3
2013,2,"Mercedes-Benz",563,5
2013,2,"Nissan",560,4.9
2013,2,"BMW",533,4.7
2013,2,"Skoda",481,4.2
2013,2,"Peugeot",448,4
2013,2,"Kia",441,3.9
2013,2,"Mitsubishi",428,3.8
2013,2,"Honda",332,2.9
2013,2,"Hyundai",309,2.7
2013,2,"Opel",308,2.7
2013,2,"Subaru",270,2.4
2013,2,"Citroen",199,1.8
2013,2,"Suzuki",154,1.4
2013,2,"Fiat",56,0.5
2013,2,"MINI",54,0.5
2013,2,"Land Rover",53,0.5
2013,2,"Lexus",37,0.3
2013,2,"Renault",32,0.3
2013,2,"Chevrolet",30,0.3
2013,2,"Dacia",23,0.2
2013,2,"Porsche",20,0.2
2013,2,"Alfa Romeo",7,0.1
2013,2,"Jeep",7,0.1
2013,2,"Jaguar",3,0
2013,2,"Ssangyong",3,0
2013,2,"Mia",3,0
2013,2,"Think",1,0
2013,2,"Aston Martin",1,0
2013,2,"Bentley",1,0
2013,2,"Fisker",1,0
2013,2,"Saab",1,0
2013,3,"Volkswagen",1440,13.4
2013,3,"Toyota",1301,12.1
2013,3,"Volvo",826,7.7
2013,3,"Ford",666,6.2
2013,3,"Nissan",620,5.8
2013,3,"Mazda",594,5.5
2013,3,"Audi",488,4.5
2013,3,"Mitsubishi",488,4.5
2013,3,"Skoda",484,4.5
2013,3,"BMW",473,4.4
2013,3,"Hyundai",469,4.4
2013,3,"Mercedes-Benz",460,4.3
2013,3,"Peugeot",390,3.6
2013,3,"Opel",377,3.5
2013,3,"Kia",341,3.2
2013,3,"Honda",298,2.8
2013,3,"Subaru",284,2.6
2013,3,"Citroen",187,1.7
2013,3,"Suzuki",169,1.6
2013,3,"Land Rover",82,0.8
2013,3,"MINI",59,0.5
2013,3,"Renault",56,0.5
2013,3,"Fiat",47,0.4
2013,3,"Lexus",31,0.3
2013,3,"Chevrolet",28,0.3
2013,3,"Porsche",24,0.2
2013,3,"Dacia",18,0.2
2013,3,"Alfa Romeo",9,0.1
2013,3,"Jaguar",7,0.1
2013,3,"Smart",7,0.1
2013,3,"Ssangyong",5,0
2013,3,"Jeep",4,0
2013,3,"Nilsson",2,0
2013,3,"Tesla",1,0
2013,4,"Volkswagen",2200,15.7
2013,4,"Toyota",1645,11.8
2013,4,"Volvo",1060,7.6
2013,4,"Audi",987,7.1
2013,4,"Ford",950,6.8
2013,4,"Nissan",814,5.8
2013,4,"Mercedes-Benz",705,5
2013,4,"Mitsubishi",648,4.6
2013,4,"BMW",646,4.6
2013,4,"Skoda",625,4.5
2013,4,"Opel",463,3.3
2013,4,"Hyundai",454,3.2
2013,4,"Peugeot",444,3.2
2013,4,"Kia",444,3.2
2013,4,"Mazda",414,3
2013,4,"Subaru",325,2.3
2013,4,"Citroen",279,2
2013,4,"Honda",250,1.8
2013,4,"Suzuki",163,1.2
2013,4,"MINI",95,0.7
2013,4,"Renault",80,0.6
2013,4,"Fiat",77,0.6
2013,4,"Porsche",49,0.4
2013,4,"Lexus",40,0.3
2013,4,"Chevrolet",35,0.3
2013,4,"Land Rover",29,0.2
2013,4,"Dacia",25,0.2
2013,4,"Alfa Romeo",13,0.1
2013,4,"Jaguar",10,0.1
2013,4,"Jeep",7,0.1
2013,4,"Smart",3,0
2013,4,"Ssangyong",2,0
2013,4,"Cadillac",2,0
2013,4,"Morgan",2,0
2013,4,"Think",1,0
2013,4,"Aston Martin",1,0
2013,4,"Tesla",1,0
2013,5,"Toyota",1635,13.6
2013,5,"Volkswagen",1351,11.2
2013,5,"Ford",1010,8.4
2013,5,"Volvo",938,7.8
2013,5,"Audi",699,5.8
2013,5,"BMW",662,5.5
2013,5,"Nissan",645,5.4
2013,5,"Mitsubishi",616,5.1
2013,5,"Mercedes-Benz",592,4.9
2013,5,"Peugeot",491,4.1
2013,5,"Hyundai",468,3.9
2013,5,"Skoda",464,3.9
2013,5,"Kia",409,3.4
2013,5,"Opel",372,3.1
2013,5,"Mazda",338,2.8
2013,5,"Subaru",300,2.5
2013,5,"Honda",230,1.9
2013,5,"Citroen",224,1.9
2013,5,"Suzuki",152,1.3
2013,5,"MINI",97,0.8
2013,5,"Fiat",79,0.7
2013,5,"Renault",73,0.6
2013,5,"Land Rover",36,0.3
2013,5,"Lexus",34,0.3
2013,5,"Chevrolet",26,0.2
2013,5,"Porsche",25,0.2
2013,5,"Dacia",15,0.1
2013,5,"Alfa Romeo",10,0.1
2013,5,"Jaguar",7,0.1
2013,5,"Jeep",7,0.1
2013,5,"Ssangyong",3,0
2013,5,"Smart",1,0
2013,5,"Nilsson",1,0
2013,5,"Saab",1,0
2013,5,"Dodge",1,0
2013,6,"Volkswagen",1482,13.5
2013,6,"Toyota",1450,13.2
2013,6,"Ford",1084,9.9
2013,6,"Volvo",692,6.3
2013,6,"Nissan",633,5.8
2013,6,"Audi",579,5.3
2013,6,"Mitsubishi",539,4.9
2013,6,"BMW",494,4.5
2013,6,"Hyundai",484,4.4
2013,6,"Mazda",465,4.2
2013,6,"Skoda",434,4
2013,6,"Peugeot",371,3.4
2013,6,"Kia",348,3.2
2013,6,"Mercedes-Benz",339,3.1
2013,6,"Subaru",281,2.6
2013,6,"Citroen",250,2.3
2013,6,"Opel",245,2.2
2013,6,"Honda",223,2
2013,6,"Suzuki",148,1.4
2013,6,"Fiat",97,0.9
2013,6,"MINI",72,0.7
2013,6,"Chevrolet",67,0.6
2013,6,"Renault",44,0.4
2013,6,"Lexus",35,0.3
2013,6,"Land Rover",29,0.3
2013,6,"Alfa Romeo",21,0.2
2013,6,"Porsche",17,0.2
2013,6,"Dacia",12,0.1
2013,6,"Jaguar",4,0
2013,6,"Nilsson",4,0
2013,6,"Jeep",2,0
2013,6,"Ssangyong",1,0
2013,6,"Smart",1,0
2013,6,"Think",1,0
2013,7,"Toyota",1627,14.4
2013,7,"Volkswagen",1556,13.8
2013,7,"Volvo",901,8
2013,7,"Ford",825,7.3
2013,7,"Audi",687,6.1
2013,7,"Nissan",648,5.7
2013,7,"Mazda",644,5.7
2013,7,"BMW",513,4.5
2013,7,"Skoda",502,4.4
2013,7,"Mitsubishi",455,4
2013,7,"Mercedes-Benz",418,3.7
2013,7,"Kia",413,3.7
2013,7,"Peugeot",361,3.2
2013,7,"Hyundai",344,3
2013,7,"Subaru",301,2.7
2013,7,"Opel",220,1.9
2013,7,"Citroen",212,1.9
2013,7,"Honda",121,1.1
2013,7,"Suzuki",114,1
2013,7,"Renault",91,0.8
2013,7,"MINI",79,0.7
2013,7,"Chevrolet",54,0.5
2013,7,"Lexus",53,0.5
2013,7,"Fiat",52,0.5
2013,7,"Porsche",43,0.4
2013,7,"Land Rover",26,0.2
2013,7,"Alfa Romeo",18,0.2
2013,7,"Dacia",14,0.1
2013,7,"Jeep",5,0
2013,7,"Tesla",5,0
2013,7,"Jaguar",3,0
2013,7,"Smart",3,0
2013,7,"Morgan",2,0
2013,7,"Ssangyong",1,0
2013,7,"Aston Martin",1,0
2013,8,"Toyota",1666,14.3
2013,8,"Volkswagen",1551,13.3
2013,8,"Ford",897,7.7
2013,8,"Nissan",725,6.2
2013,8,"Audi",645,5.5
2013,8,"Mazda",628,5.4
2013,8,"BMW",620,5.3
2013,8,"Volvo",581,5
2013,8,"Peugeot",563,4.8
2013,8,"Skoda",543,4.7
2013,8,"Mercedes-Benz",513,4.4
2013,8,"Kia",402,3.4
2013,8,"Mitsubishi",387,3.3
2013,8,"Hyundai",343,2.9
2013,8,"Opel",238,2
2013,8,"Subaru",208,1.8
2013,8,"Tesla",185,1.6
2013,8,"Honda",182,1.6
2013,8,"Citroen",165,1.4
2013,8,"Suzuki",122,1
2013,8,"Renault",119,1
2013,8,"MINI",88,0.8
2013,8,"Lexus",69,0.6
2013,8,"Chevrolet",64,0.5
2013,8,"Fiat",51,0.4
2013,8,"Porsche",34,0.3
2013,8,"Land Rover",28,0.2
2013,8,"Alfa Romeo",21,0.2
2013,8,"Dacia",13,0.1
2013,8,"Jeep",4,0
2013,8,"Jaguar",3,0
2013,8,"Smart",1,0
2013,8,"Ssangyong",1,0
2013,9,"Toyota",1548,12.7
2013,9,"Volkswagen",1512,12.4
2013,9,"Volvo",1098,9
2013,9,"Ford",733,6
2013,9,"BMW",681,5.6
2013,9,"Skoda",679,5.6
2013,9,"Tesla",616,5.1
2013,9,"Nissan",615,5.1
2013,9,"Mazda",584,4.8
2013,9,"Audi",554,4.6
2013,9,"Kia",480,3.9
2013,9,"Mitsubishi",418,3.4
2013,9,"Mercedes-Benz",415,3.4
2013,9,"Peugeot",402,3.3
2013,9,"Hyundai",337,2.8
2013,9,"Subaru",265,2.2
2013,9,"Opel",250,2.1
2013,9,"Suzuki",199,1.6
2013,9,"Honda",196,1.6
2013,9,"Citroen",181,1.5
2013,9,"Land Rover",73,0.6
2013,9,"MINI",68,0.6
2013,9,"Renault",62,0.5
2013,9,"Chevrolet",60,0.5
2013,9,"Lexus",47,0.4
2013,9,"Fiat",42,0.3
2013,9,"Porsche",17,0.1
2013,9,"Alfa Romeo",11,0.1
2013,9,"Dacia",10,0.1
2013,9,"Smart",5,0
2013,9,"Jeep",4,0
2013,9,"Mia",2,0
2013,9,"Jaguar",1,0
2013,9,"Ssangyong",1,0
2013,9,"Tazzari",1,0
2013,9,NA,1,0
2013,10,"Toyota",1890,14.7
2013,10,"Volkswagen",1550,12
2013,10,"Volvo",1147,8.9
2013,10,"Nissan",1075,8.3
2013,10,"Ford",864,6.7
2013,10,"Skoda",773,6
2013,10,"Audi",664,5.2
2013,10,"BMW",579,4.5
2013,10,"Peugeot",463,3.6
2013,10,"Kia",459,3.6
2013,10,"Mazda",449,3.5
2013,10,"Mercedes-Benz",444,3.4
2013,10,"Mitsubishi",401,3.1
2013,10,"Suzuki",380,2.9
2013,10,"Hyundai",303,2.4
2013,10,"Subaru",285,2.2
2013,10,"Opel",202,1.6
2013,10,"Citroen",180,1.4
2013,10,"Honda",171,1.3
2013,10,"MINI",120,0.9
2013,10,"Renault",109,0.8
2013,10,"Tesla",98,0.8
2013,10,"Lexus",68,0.5
2013,10,"Chevrolet",55,0.4
2013,10,"Land Rover",53,0.4
2013,10,"Fiat",35,0.3
2013,10,"Porsche",20,0.2
2013,10,"Alfa Romeo",17,0.1
2013,10,"Jeep",13,0.1
2013,10,"Dacia",10,0.1
2013,10,"Jaguar",8,0.1
2013,10,"Smart",4,0
2013,10,"Ssangyong",3,0
2013,10,"Bentley",1,0
2013,11,"Volkswagen",1735,14.4
2013,11,"Toyota",1454,12
2013,11,"Volvo",1053,8.7
2013,11,"Skoda",789,6.5
2013,11,"Ford",733,6.1
2013,11,"Nissan",729,6
2013,11,"BMW",586,4.9
2013,11,"Tesla",527,4.4
2013,11,"Audi",495,4.1
2013,11,"Mercedes-Benz",494,4.1
2013,11,"Kia",478,4
2013,11,"Mazda",455,3.8
2013,11,"Peugeot",436,3.6
2013,11,"Mitsubishi",378,3.1
2013,11,"Suzuki",272,2.3
2013,11,"Subaru",236,2
2013,11,"Hyundai",211,1.7
2013,11,"Opel",208,1.7
2013,11,"Honda",189,1.6
2013,11,"Citroen",181,1.5
2013,11,"MINI",108,0.9
2013,11,"Renault",93,0.8
2013,11,"Lexus",54,0.4
2013,11,"Land Rover",52,0.4
2013,11,"Chevrolet",48,0.4
2013,11,"Fiat",36,0.3
2013,11,"Porsche",18,0.1
2013,11,"Jeep",12,0.1
2013,11,"Alfa Romeo",6,0
2013,11,"Dacia",5,0
2013,11,"Think",4,0
2013,11,"Jaguar",1,0
2013,11,"Ssangyong",1,0
2013,11,"Maserati",1,0
2013,11,"Seat",1,0
2013,12,"Volvo",1884,16.5
2013,12,"Volkswagen",1481,13
2013,12,"Toyota",906,8
2013,12,"Skoda",786,6.9
2013,12,"Ford",756,6.6
2013,12,"Mercedes-Benz",663,5.8
2013,12,"Tesla",553,4.9
2013,12,"Nissan",512,4.5
2013,12,"Audi",475,4.2
2013,12,"BMW",437,3.8
2013,12,"Mitsubishi",376,3.3
2013,12,"Kia",376,3.3
2013,12,"Opel",334,2.9
2013,12,"Mazda",288,2.5
2013,12,"Suzuki",270,2.4
2013,12,"Peugeot",251,2.2
2013,12,"Subaru",240,2.1
2013,12,"Honda",221,1.9
2013,12,"Hyundai",142,1.2
2013,12,"Citroen",134,1.2
2013,12,"Renault",73,0.6
2013,12,"MINI",57,0.5
2013,12,"Land Rover",56,0.5
2013,12,"Fiat",36,0.3
2013,12,"Chevrolet",32,0.3
2013,12,"Dacia",16,0.1
2013,12,"Lexus",13,0.1
2013,12,"Porsche",9,0.1
2013,12,"Jeep",6,0.1
2013,12,"Alfa Romeo",5,0
2013,12,"Smart",3,0
2013,12,"Jaguar",2,0
2013,12,"Ssangyong",1,0
2013,12,"Binz",1,0
2014,1,"Toyota",1501,13.2
2014,1,"Volkswagen",1360,11.9
2014,1,"BMW",919,8.1
2014,1,"Nissan",872,7.7
2014,1,"Peugeot",661,5.8
2014,1,"Volvo",654,5.7
2014,1,"Audi",633,5.6
2014,1,"Mazda",610,5.4
2014,1,"Ford",601,5.3
2014,1,"Mercedes-Benz",531,4.7
2014,1,"Skoda",521,4.6
2014,1,"Suzuki",401,3.5
2014,1,"Mitsubishi",389,3.4
2014,1,"Opel",263,2.3
2014,1,"Kia",236,2.1
2014,1,"Hyundai",217,1.9
2014,1,"Citroen",187,1.6
2014,1,"Subaru",187,1.6
2014,1,"Tesla",132,1.2
2014,1,"Honda",91,0.8
2014,1,"Land Rover",79,0.7
2014,1,"Renault",74,0.6
2014,1,"Lexus",66,0.6
2014,1,"MINI",66,0.6
2014,1,"Chevrolet",47,0.4
2014,1,"Fiat",31,0.3
2014,1,"Porsche",26,0.2
2014,1,"Jaguar",9,0.1
2014,1,"Dacia",7,0.1
2014,1,"Jeep",7,0.1
2014,1,"Alfa Romeo",5,0
2014,1,"Smart",2,0
2014,2,"Volkswagen",1379,12.3
2014,2,"Toyota",1352,12
2014,2,"BMW",896,8
2014,2,"Nissan",861,7.7
2014,2,"Volvo",723,6.4
2014,2,"Peugeot",608,5.4
2014,2,"Skoda",566,5
2014,2,"Audi",543,4.8
2014,2,"Ford",524,4.7
2014,2,"Mercedes-Benz",495,4.4
2014,2,"Mitsubishi",451,4
2014,2,"Tesla",431,3.8
2014,2,"Mazda",372,3.3
2014,2,"Kia",335,3
2014,2,"Opel",293,2.6
2014,2,"Suzuki",288,2.6
2014,2,"Hyundai",211,1.9
2014,2,"Subaru",200,1.8
2014,2,"Honda",175,1.6
2014,2,"Citroen",168,1.5
2014,2,"Land Rover",68,0.6
2014,2,"Chevrolet",60,0.5
2014,2,"Renault",59,0.5
2014,2,"MINI",58,0.5
2014,2,"Lexus",47,0.4
2014,2,"Fiat",29,0.3
2014,2,"Porsche",16,0.1
2014,2,"Dacia",11,0.1
2014,2,"Jeep",8,0.1
2014,2,"Jaguar",6,0.1
2014,2,"Alfa Romeo",5,0
2014,2,"Nilsson",4,0
2014,2,"Smart",2,0
2014,2,"Maserati",2,0
2014,3,"Volkswagen",1722,12.4
2014,3,"Tesla",1493,10.8
2014,3,"Toyota",1441,10.4
2014,3,"BMW",1016,7.3
2014,3,"Nissan",924,6.7
2014,3,"Volvo",915,6.6
2014,3,"Ford",700,5.1
2014,3,"Audi",570,4.1
2014,3,"Mitsubishi",560,4
2014,3,"Mazda",555,4
2014,3,"Skoda",543,3.9
2014,3,"Mercedes-Benz",523,3.8
2014,3,"Peugeot",490,3.5
2014,3,"Opel",334,2.4
2014,3,"Kia",307,2.2
2014,3,"Citroen",270,1.9
2014,3,"Renault",240,1.7
2014,3,"Suzuki",238,1.7
2014,3,"Subaru",236,1.7
2014,3,"Honda",236,1.7
2014,3,"Hyundai",195,1.4
2014,3,"Land Rover",92,0.7
2014,3,"MINI",79,0.6
2014,3,"Chevrolet",49,0.4
2014,3,"Fiat",38,0.3
2014,3,"Lexus",35,0.3
2014,3,"Dacia",23,0.2
2014,3,"Porsche",17,0.1
2014,3,"Alfa Romeo",11,0.1
2014,3,"Jaguar",4,0
2014,3,"Jeep",4,0
2014,3,"Maserati",1,0
2014,4,"Volkswagen",1893,15.6
2014,4,"Toyota",1229,10.1
2014,4,"BMW",946,7.8
2014,4,"Nissan",859,7.1
2014,4,"Volvo",816,6.7
2014,4,"Ford",803,6.6
2014,4,"Audi",704,5.8
2014,4,"Skoda",672,5.5
2014,4,"Mercedes-Benz",546,4.5
2014,4,"Peugeot",531,4.4
2014,4,"Mitsubishi",498,4.1
2014,4,"Mazda",390,3.2
2014,4,"Kia",384,3.2
2014,4,"Suzuki",237,2
2014,4,"Opel",227,1.9
2014,4,"Subaru",213,1.8
2014,4,"Hyundai",200,1.7
2014,4,"Honda",188,1.6
2014,4,"Tesla",171,1.4
2014,4,"Citroen",164,1.4
2014,4,"Renault",144,1.2
2014,4,"MINI",82,0.7
2014,4,"Porsche",45,0.4
2014,4,"Land Rover",43,0.4
2014,4,"Lexus",43,0.4
2014,4,"Fiat",36,0.3
2014,4,"Chevrolet",25,0.2
2014,4,"Dacia",11,0.1
2014,4,"Alfa Romeo",6,0
2014,4,"Jeep",6,0
2014,4,"Jaguar",3,0
2014,5,"Volkswagen",1716,13.9
2014,5,"Toyota",1458,11.8
2014,5,"Volvo",859,7
2014,5,"Nissan",766,6.2
2014,5,"BMW",733,5.9
2014,5,"Audi",721,5.8
2014,5,"Skoda",692,5.6
2014,5,"Ford",626,5.1
2014,5,"Mazda",575,4.7
2014,5,"Mercedes-Benz",555,4.5
2014,5,"Peugeot",474,3.8
2014,5,"Mitsubishi",440,3.6
2014,5,"Kia",426,3.5
2014,5,"Tesla",373,3
2014,5,"Citroen",288,2.3
2014,5,"Opel",275,2.2
2014,5,"Hyundai",270,2.2
2014,5,"Honda",235,1.9
2014,5,"Suzuki",230,1.9
2014,5,"Subaru",159,1.3
2014,5,"Renault",116,0.9
2014,5,"MINI",72,0.6
2014,5,"Lexus",57,0.5
2014,5,"Porsche",56,0.5
2014,5,"Fiat",50,0.4
2014,5,"Land Rover",33,0.3
2014,5,"Chevrolet",29,0.2
2014,5,"Dacia",18,0.1
2014,5,"Jeep",13,0.1
2014,5,"Alfa Romeo",8,0.1
2014,5,"Nilsson",5,0
2014,5,"Jaguar",4,0
2014,5,"Maserati",2,0
2014,5,"Smart",1,0
2014,5,"Cadillac",1,0
2014,5,"Morgan",1,0
2014,6,"Volkswagen",1620,14.2
2014,6,"Toyota",1306,11.4
2014,6,"Volvo",852,7.4
2014,6,"Ford",787,6.9
