"date","VIX.Open","VIX.High","VIX.Low","VIX.Close","VIX.Volume","VIX.Adjusted","year","month","monthf","weekday","weekdayf","week"
2014-05-30,11.66,11.7,11.32,11.4,0,11.4,2014,5,"May",5,"Fri",21
2014-06-02,11.69,12.17,11.29,11.58,0,11.58,2014,6,"Jun",1,"Mon",22
2014-06-03,12.03,12.13,11.72,11.87,0,11.87,2014,6,"Jun",2,"Tue",22
2014-06-04,12.15,12.33,11.91,12.08,0,12.08,2014,6,"Jun",3,"Wed",22
2014-06-05,12.09,12.34,11.44,11.68,0,11.68,2014,6,"Jun",4,"Thu",22
2014-06-06,11.32,11.39,10.73,10.73,0,10.73,2014,6,"Jun",5,"Fri",22
2014-06-09,11.23,11.51,10.99,11.15,0,11.15,2014,6,"Jun",1,"Mon",23
2014-06-10,11.3,11.66,10.93,10.99,0,10.99,2014,6,"Jun",2,"Tue",23
2014-06-11,11.42,11.87,11.19,11.6,0,11.6,2014,6,"Jun",3,"Wed",23
2014-06-12,11.81,12.81,11.71,12.56,0,12.56,2014,6,"Jun",4,"Thu",23
2014-06-13,12.45,12.69,11.89,12.18,0,12.18,2014,6,"Jun",5,"Fri",23
2014-06-16,12.65,12.87,12.28,12.65,0,12.65,2014,6,"Jun",1,"Mon",24
2014-06-17,12.81,12.89,12.06,12.06,0,12.06,2014,6,"Jun",2,"Tue",24
2014-06-18,11.8,11.91,10.57,10.61,0,10.61,2014,6,"Jun",3,"Wed",24
2014-06-19,10.53,10.82,10.42,10.62,0,10.62,2014,6,"Jun",4,"Thu",24
2014-06-20,10.4,11.02,10.34,10.85,0,10.85,2014,6,"Jun",5,"Fri",24
2014-06-23,11.26,11.35,10.92,10.98,0,10.98,2014,6,"Jun",1,"Mon",25
2014-06-24,11.02,12.27,10.87,12.13,0,12.13,2014,6,"Jun",2,"Tue",25
2014-06-25,12.31,12.33,11.37,11.59,0,11.59,2014,6,"Jun",3,"Wed",25
2014-06-26,11.51,12.51,11.5,11.63,0,11.63,2014,6,"Jun",4,"Thu",25
2014-06-27,11.72,12.04,11.19,11.26,0,11.26,2014,6,"Jun",5,"Fri",25
2014-06-30,11.75,11.81,11.3,11.57,0,11.57,2014,6,"Jun",1,"Mon",26
2014-07-01,11.28,11.42,10.92,11.15,0,11.15,2014,7,"Jul",2,"Tue",26
2014-07-02,11.18,11.18,10.56,10.82,0,10.82,2014,7,"Jul",3,"Wed",26
2014-07-03,10.47,10.76,10.28,10.32,0,10.32,2014,7,"Jul",4,"Thu",26
2014-07-07,11.15,11.54,11.01,11.33,0,11.33,2014,7,"Jul",1,"Mon",27
2014-07-08,11.72,12.51,11.72,11.98,0,11.98,2014,7,"Jul",2,"Tue",27
2014-07-09,11.74,12.05,11.5,11.65,0,11.65,2014,7,"Jul",3,"Wed",27
2014-07-10,13.22,13.23,12.05,12.59,0,12.59,2014,7,"Jul",4,"Thu",27
2014-07-11,12.5,12.68,12.07,12.08,0,12.08,2014,7,"Jul",5,"Fri",27
2014-07-14,11.6,11.83,11.4,11.82,0,11.82,2014,7,"Jul",1,"Mon",28
2014-07-15,11.53,12.47,11.46,11.96,0,11.96,2014,7,"Jul",2,"Tue",28
2014-07-16,10.81,11.45,10.59,11,0,11,2014,7,"Jul",3,"Wed",28
2014-07-17,11.35,15.38,10.85,14.54,0,14.54,2014,7,"Jul",4,"Thu",28
2014-07-18,13.34,13.55,12.04,12.06,0,12.06,2014,7,"Jul",5,"Fri",28
2014-07-21,12.85,13.62,12.46,12.81,0,12.81,2014,7,"Jul",1,"Mon",29
2014-07-22,11.97,12.24,11.69,12.24,0,12.24,2014,7,"Jul",2,"Tue",29
2014-07-23,11.54,12.16,11.41,11.52,0,11.52,2014,7,"Jul",3,"Wed",29
2014-07-24,11.43,12.06,11.43,11.84,0,11.84,2014,7,"Jul",4,"Thu",29
2014-07-25,12.03,12.75,12.03,12.69,0,12.69,2014,7,"Jul",5,"Fri",29
2014-07-28,12.93,13.64,12.54,12.56,0,12.56,2014,7,"Jul",1,"Mon",30
2014-07-29,12.35,13.35,12.12,13.28,0,13.28,2014,7,"Jul",2,"Tue",30
2014-07-30,12.63,14.07,12.53,13.33,0,13.33,2014,7,"Jul",3,"Wed",30
2014-07-31,14.35,17.110001,14.26,16.950001,0,16.950001,2014,7,"Jul",4,"Thu",30
2014-08-01,16.67,17.57,15.52,17.030001,0,17.030001,2014,8,"Aug",5,"Fri",30
2014-08-04,16.639999,16.799999,14.69,15.12,0,15.12,2014,8,"Aug",1,"Mon",31
2014-08-05,15.54,17.139999,15.1,16.870001,0,16.870001,2014,8,"Aug",2,"Tue",31
2014-08-06,17.219999,17.299999,15.7,16.370001,0,16.370001,2014,8,"Aug",3,"Wed",31
2014-08-07,15.5,17.25,15.44,16.66,0,16.66,2014,8,"Aug",4,"Thu",31
2014-08-08,16.43,17.09,15.53,15.77,0,15.77,2014,8,"Aug",5,"Fri",31
2014-08-11,15.16,15.16,13.72,14.23,0,14.23,2014,8,"Aug",1,"Mon",32
2014-08-12,14.42,14.74,13.76,14.13,0,14.13,2014,8,"Aug",2,"Tue",32
2014-08-13,13.57,13.93,12.84,12.9,0,12.9,2014,8,"Aug",3,"Wed",32
2014-08-14,13.05,13.13,12.42,12.42,0,12.42,2014,8,"Aug",4,"Thu",32
2014-08-15,11.91,14.94,11.89,13.15,0,13.15,2014,8,"Aug",5,"Fri",32
2014-08-18,12.85,12.85,12.26,12.32,0,12.32,2014,8,"Aug",1,"Mon",33
2014-08-19,12.14,12.46,11.91,12.21,0,12.21,2014,8,"Aug",2,"Tue",33
2014-08-20,12.23,12.24,11.6,11.78,0,11.78,2014,8,"Aug",3,"Wed",33
2014-08-21,11.93,13.51,11.52,11.76,0,11.76,2014,8,"Aug",4,"Thu",33
2014-08-22,11.88,12.48,11.47,11.47,0,11.47,2014,8,"Aug",5,"Fri",33
2014-08-25,11.58,11.77,11.24,11.7,0,11.7,2014,8,"Aug",1,"Mon",34
2014-08-26,11.33,11.93,11.33,11.63,0,11.63,2014,8,"Aug",2,"Tue",34
2014-08-27,11.69,11.93,11.54,11.78,0,11.78,2014,8,"Aug",3,"Wed",34
2014-08-28,12.38,12.73,12.05,12.05,0,12.05,2014,8,"Aug",4,"Thu",34
2014-08-29,11.86,12.44,11.78,12.09,0,12.09,2014,8,"Aug",5,"Fri",34
2014-09-02,12.32,13.41,12.23,12.25,0,12.25,2014,9,"Sep",2,"Tue",35
2014-09-03,12.03,12.55,11.91,12.36,0,12.36,2014,9,"Sep",3,"Wed",35
2014-09-04,12.4,12.99,11.7,12.64,0,12.64,2014,9,"Sep",4,"Thu",35
2014-09-05,12.37,13.18,11.96,12.09,0,12.09,2014,9,"Sep",5,"Fri",35
2014-09-08,12.64,13.09,12.4,12.66,0,12.66,2014,9,"Sep",1,"Mon",36
2014-09-09,12.7,13.91,12.7,13.5,0,13.5,2014,9,"Sep",2,"Tue",36
2014-09-10,13.36,14.06,12.86,12.88,0,12.88,2014,9,"Sep",3,"Wed",36
2014-09-11,13.53,13.67,12.66,12.8,0,12.8,2014,9,"Sep",4,"Thu",36
2014-09-12,12.85,14.27,12.85,13.31,0,13.31,2014,9,"Sep",5,"Fri",36
2014-09-15,13.54,14.19,13.54,14.12,0,14.12,2014,9,"Sep",1,"Mon",37
2014-09-16,14.48,14.53,12.72,12.73,0,12.73,2014,9,"Sep",2,"Tue",37
2014-09-17,13.06,14.53,11.73,12.65,0,12.65,2014,9,"Sep",3,"Wed",37
2014-09-18,12.55,12.58,11.98,12.03,0,12.03,2014,9,"Sep",4,"Thu",37
2014-09-19,11.73,12.61,11.52,12.11,0,12.11,2014,9,"Sep",5,"Fri",37
2014-09-22,13.14,13.98,13.13,13.69,0,13.69,2014,9,"Sep",1,"Mon",38
2014-09-23,14.82,14.94,13.83,14.93,0,14.93,2014,9,"Sep",2,"Tue",38
2014-09-24,14.62,14.93,13.24,13.27,0,13.27,2014,9,"Sep",3,"Wed",38
2014-09-25,14.11,16.690001,14.03,15.64,0,15.64,2014,9,"Sep",4,"Thu",38
2014-09-26,15.77,15.98,14.31,14.85,0,14.85,2014,9,"Sep",5,"Fri",38
2014-09-29,16.959999,17.08,15.45,15.98,0,15.98,2014,9,"Sep",1,"Mon",39
2014-09-30,15.49,16.43,15.18,16.309999,0,16.309999,2014,9,"Sep",2,"Tue",39
2014-10-01,16.440001,17.559999,16.08,16.709999,0,16.709999,2014,10,"Oct",3,"Wed",39
2014-10-02,16.700001,17.98,15.9,16.16,0,16.16,2014,10,"Oct",4,"Thu",39
2014-10-03,15.16,15.43,14.44,14.55,0,14.55,2014,10,"Oct",5,"Fri",39
2014-10-06,14.46,15.77,14.05,15.46,0,15.46,2014,10,"Oct",1,"Mon",40
2014-10-07,16.18,17.459999,15.97,17.200001,0,17.200001,2014,10,"Oct",2,"Tue",40
2014-10-08,17.35,18.030001,14.97,15.11,0,15.11,2014,10,"Oct",3,"Wed",40
2014-10-09,15.64,19.379999,15.34,18.76,0,18.76,2014,10,"Oct",4,"Thu",40
2014-10-10,19.110001,22.059999,18.139999,21.24,0,21.24,2014,10,"Oct",5,"Fri",40
2014-10-13,21.16,24.639999,20.52,24.639999,0,24.639999,2014,10,"Oct",1,"Mon",41
2014-10-14,23.77,24.549999,21.48,22.790001,0,22.790001,2014,10,"Oct",2,"Tue",41
2014-10-15,26.360001,31.059999,24.639999,25.27,0,25.27,2014,10,"Oct",3,"Wed",41
2014-10-16,29.26,29.41,24.610001,25.200001,0,25.200001,2014,10,"Oct",4,"Thu",41
2014-10-17,21.68,23.08,20.23,21.99,0,21.99,2014,10,"Oct",5,"Fri",41
2014-10-20,22.110001,22.16,18.51,18.57,0,18.57,2014,10,"Oct",1,"Mon",42
2014-10-21,17.719999,17.75,16.030001,16.08,0,16.08,2014,10,"Oct",2,"Tue",42
2014-10-22,16.059999,18.43,15.56,17.870001,0,17.870001,2014,10,"Oct",3,"Wed",42
2014-10-23,16.07,17.059999,15.68,16.530001,0,16.530001,2014,10,"Oct",4,"Thu",42
2014-10-24,16.43,18.059999,16.09,16.110001,0,16.110001,2014,10,"Oct",5,"Fri",42
2014-10-27,17.24,17.870001,16,16.040001,0,16.040001,2014,10,"Oct",1,"Mon",43
2014-10-28,15.69,15.78,14.39,14.39,0,14.39,2014,10,"Oct",2,"Tue",43
2014-10-29,14.61,16.280001,14.19,15.15,0,15.15,2014,10,"Oct",3,"Wed",43
2014-10-30,15.31,15.75,14.07,14.52,0,14.52,2014,10,"Oct",4,"Thu",43
2014-10-31,13.84,14.83,13.72,14.03,0,14.03,2014,10,"Oct",5,"Fri",43
2014-11-03,14.41,14.99,14.23,14.73,0,14.73,2014,11,"Nov",1,"Mon",44
2014-11-04,15.05,15.93,14.83,14.89,0,14.89,2014,11,"Nov",2,"Tue",44
2014-11-05,14.15,14.99,14.15,14.17,0,14.17,2014,11,"Nov",3,"Wed",44
2014-11-06,14.46,15.08,13.67,13.67,0,13.67,2014,11,"Nov",4,"Thu",44
2014-11-07,13.71,14.16,13.01,13.12,0,13.12,2014,11,"Nov",5,"Fri",44
2014-11-10,13.16,13.25,12.38,12.67,0,12.67,2014,11,"Nov",1,"Mon",45
2014-11-11,12.71,13.18,12.6,12.92,0,12.92,2014,11,"Nov",2,"Tue",45
2014-11-12,13.76,13.76,12.99,13.02,0,13.02,2014,11,"Nov",3,"Wed",45
2014-11-13,13.33,14.31,12.87,13.79,0,13.79,2014,11,"Nov",4,"Thu",45
2014-11-14,13.79,14.15,13.31,13.31,0,13.31,2014,11,"Nov",5,"Fri",45
2014-11-17,14.7,14.73,13.84,13.99,0,13.99,2014,11,"Nov",1,"Mon",46
2014-11-18,13.86,13.99,13.13,13.86,0,13.86,2014,11,"Nov",2,"Tue",46
2014-11-19,14.01,14.78,13.83,13.96,0,13.96,2014,11,"Nov",3,"Wed",46
2014-11-20,14.66,15.74,13.58,13.58,0,13.58,2014,11,"Nov",4,"Thu",46
2014-11-21,13.16,13.8,12.9,12.9,0,12.9,2014,11,"Nov",5,"Fri",46
2014-11-24,12.92,13.02,12.43,12.62,0,12.62,2014,11,"Nov",1,"Mon",47
2014-11-25,12.55,13.02,12.23,12.25,0,12.25,2014,11,"Nov",2,"Tue",47
2014-11-26,12.27,12.4,11.91,12.07,0,12.07,2014,11,"Nov",3,"Wed",47
2014-11-28,12.64,13.49,12.36,13.33,0,13.33,2014,11,"Nov",5,"Fri",47
2014-12-01,14.16,14.75,13.94,14.16,0,14.16,2014,12,"Dec",1,"Mon",48
2014-12-02,14.1,14.17,12.85,12.85,0,12.85,2014,12,"Dec",2,"Tue",48
2014-12-03,12.75,12.88,12.21,12.5,0,12.5,2014,12,"Dec",3,"Wed",48
2014-12-04,12.7,13.23,12.09,12.38,0,12.38,2014,12,"Dec",4,"Thu",48
2014-12-05,12.08,12.28,11.53,11.89,0,11.89,2014,12,"Dec",5,"Fri",48
2014-12-08,13.05,14.67,12.55,14.21,0,14.21,2014,12,"Dec",1,"Mon",49
2014-12-09,16.23,16.68,15.12,15.35,0,15.35,2014,12,"Dec",2,"Tue",49
2014-12-10,15.56,18.92,15.4,18.530001,0,18.530001,2014,12,"Dec",3,"Wed",49
2014-12-11,17.68,20.129999,15.94,20.08,0,20.08,2014,12,"Dec",4,"Thu",49
2014-12-12,20.51,23.059999,18.34,21.08,0,21.08,2014,12,"Dec",5,"Fri",49
2014-12-15,19.59,24.83,17.77,20.42,0,20.42,2014,12,"Dec",1,"Mon",50
2014-12-16,23.549999,25.200001,19.6,23.57,0,23.57,2014,12,"Dec",2,"Tue",50
2014-12-17,23.9,24.610001,19.26,19.440001,0,19.440001,2014,12,"Dec",3,"Wed",50
2014-12-18,17.139999,18.51,16.07,16.809999,0,16.809999,2014,12,"Dec",4,"Thu",50
2014-12-19,16.57,17.200001,16.110001,16.49,0,16.49,2014,12,"Dec",5,"Fri",50
2014-12-22,16.32,16.879999,15.03,15.25,0,15.25,2014,12,"Dec",1,"Mon",51
2014-12-23,14.47,15.21,14.32,14.8,0,14.8,2014,12,"Dec",2,"Tue",51
2014-12-24,14.52,14.54,14.01,14.37,0,14.37,2014,12,"Dec",3,"Wed",51
2014-12-26,14.6,14.84,14.13,14.5,0,14.5,2014,12,"Dec",5,"Fri",51
2014-12-29,16.040001,16.139999,15.06,15.06,0,15.06,2014,12,"Dec",1,"Mon",52
2014-12-30,15.9,16.200001,15.48,15.92,0,15.92,2014,12,"Dec",2,"Tue",52
2014-12-31,15.91,19.91,15.86,19.200001,0,19.200001,2014,12,"Dec",3,"Wed",52
2015-01-02,17.76,20.139999,17.049999,17.790001,0,17.790001,2015,1,"Jan",5,"Fri",0
2015-01-05,19.190001,21.290001,19.190001,19.92,0,19.92,2015,1,"Jan",1,"Mon",1
2015-01-06,20.33,22.9,19.52,21.120001,0,21.120001,2015,1,"Jan",2,"Tue",1
2015-01-07,20.15,20.719999,19.040001,19.309999,0,19.309999,2015,1,"Jan",3,"Wed",1
2015-01-08,17.93,18.09,16.99,17.01,0,17.01,2015,1,"Jan",4,"Thu",1
2015-01-09,16.440001,18.42,16.440001,17.549999,0,17.549999,2015,1,"Jan",5,"Fri",1
2015-01-12,18.02,20.440001,18.02,19.6,0,19.6,2015,1,"Jan",1,"Mon",2
2015-01-13,18.209999,21.58,17.65,20.559999,0,20.559999,2015,1,"Jan",2,"Tue",2
2015-01-14,22.870001,23.34,21.32,21.48,0,21.48,2015,1,"Jan",3,"Wed",2
2015-01-15,21.23,23.309999,20.860001,22.389999,0,22.389999,2015,1,"Jan",4,"Thu",2
2015-01-16,22.799999,23.43,20.950001,20.950001,0,20.950001,2015,1,"Jan",5,"Fri",2
2015-01-20,20.07,21.370001,19.58,19.889999,0,19.889999,2015,1,"Jan",2,"Tue",3
2015-01-21,20.92,21.280001,18.639999,18.85,0,18.85,2015,1,"Jan",3,"Wed",3
2015-01-22,17.98,19.23,16.07,16.4,0,16.4,2015,1,"Jan",4,"Thu",3
2015-01-23,16.790001,17.09,15.81,16.66,0,16.66,2015,1,"Jan",5,"Fri",3
2015-01-26,16.959999,17.43,15.52,15.52,0,15.52,2015,1,"Jan",1,"Mon",4
2015-01-27,17.6,18.41,16.67,17.219999,0,17.219999,2015,1,"Jan",2,"Tue",4
2015-01-28,16.969999,20.440001,16.92,20.440001,0,20.440001,2015,1,"Jan",3,"Wed",4
2015-01-29,20.459999,21.559999,18.66,18.76,0,18.76,2015,1,"Jan",4,"Thu",4
2015-01-30,20.23,22.18,19.24,20.969999,0,20.969999,2015,1,"Jan",5,"Fri",4
2015-02-02,20.889999,22.809999,19.35,19.43,0,19.43,2015,2,"Feb",1,"Mon",5
2015-02-03,18.41,18.889999,17.200001,17.33,0,17.33,2015,2,"Feb",2,"Tue",5
2015-02-04,17.82,18.379999,16.82,18.33,0,18.33,2015,2,"Feb",3,"Wed",5
2015-02-05,17.290001,17.43,16.67,16.85,0,16.85,2015,2,"Feb",4,"Thu",5
2015-02-06,16.290001,18.74,16.059999,17.290001,0,17.290001,2015,2,"Feb",5,"Fri",5
2015-02-09,19.16,19.280001,18.209999,18.549999,0,18.549999,2015,2,"Feb",1,"Mon",6
2015-02-10,17.719999,18.360001,16.969999,17.23,0,17.23,2015,2,"Feb",2,"Tue",6
2015-02-11,17.43,17.809999,16.82,16.959999,0,16.959999,2015,2,"Feb",3,"Wed",6
2015-02-12,16.389999,16.469999,15.28,15.34,0,15.34,2015,2,"Feb",4,"Thu",6
2015-02-13,15.11,15.64,14.69,14.69,0,14.69,2015,2,"Feb",5,"Fri",6
2015-02-17,15.85,16.33,15.53,15.8,0,15.8,2015,2,"Feb",2,"Tue",7
2015-02-18,16.74,16.74,15.44,15.45,0,15.45,2015,2,"Feb",3,"Wed",7
2015-02-19,16.110001,16.219999,15.1,15.29,0,15.29,2015,2,"Feb",4,"Thu",7
2015-02-20,15.73,16.290001,14.27,14.3,0,14.3,2015,2,"Feb",5,"Fri",7
2015-02-23,15.05,15.48,14.49,14.56,0,14.56,2015,2,"Feb",1,"Mon",8
2015-02-24,14.5,14.63,13.53,13.69,0,13.69,2015,2,"Feb",2,"Tue",8
2015-02-25,13.64,14.06,12.86,13.84,0,13.84,2015,2,"Feb",3,"Wed",8
2015-02-26,13.55,14.57,13.55,13.91,0,13.91,2015,2,"Feb",4,"Thu",8
2015-02-27,14.07,14.17,13.29,13.34,0,13.34,2015,2,"Feb",5,"Fri",8
2015-03-02,13.9,13.9,12.87,13.04,0,13.04,2015,3,"Mar",1,"Mon",9
2015-03-03,13.35,14.69,13.25,13.86,0,13.86,2015,3,"Mar",2,"Tue",9
2015-03-04,14.28,14.71,14.13,14.23,0,14.23,2015,3,"Mar",3,"Wed",9
2015-03-05,14.01,14.58,13.88,14.04,0,14.04,2015,3,"Mar",4,"Thu",9
2015-03-06,14.61,15.83,14.18,15.2,0,15.2,2015,3,"Mar",5,"Fri",9
2015-03-09,15.72,15.76,14.71,15.06,0,15.06,2015,3,"Mar",1,"Mon",10
2015-03-10,16.469999,16.91,16.030001,16.690001,0,16.690001,2015,3,"Mar",2,"Tue",10
2015-03-11,16.440001,17.190001,16.290001,16.870001,0,16.870001,2015,3,"Mar",3,"Wed",10
2015-03-12,16.450001,16.450001,15.3,15.42,0,15.42,2015,3,"Mar",4,"Thu",10
2015-03-13,15.47,16.74,15.32,16,0,16,2015,3,"Mar",5,"Fri",10
2015-03-16,15.78,15.89,15.36,15.61,0,15.61,2015,3,"Mar",1,"Mon",11
2015-03-17,16.309999,16.370001,15.66,15.66,0,15.66,2015,3,"Mar",2,"Tue",11
2015-03-18,14.6,16.290001,13.38,13.97,0,13.97,2015,3,"Mar",3,"Wed",11
2015-03-19,14.68,14.97,13.84,14.07,0,14.07,2015,3,"Mar",4,"Thu",11
2015-03-20,13.52,13.53,12.54,13.02,0,13.02,2015,3,"Mar",5,"Fri",11
2015-03-23,13.52,13.53,12.89,13.41,0,13.41,2015,3,"Mar",1,"Mon",12
2015-03-24,13.36,13.68,12.59,13.62,0,13.62,2015,3,"Mar",2,"Tue",12
2015-03-25,13.26,15.55,13.2,15.44,0,15.44,2015,3,"Mar",3,"Wed",12
2015-03-26,16.639999,17.190001,15.23,15.8,0,15.8,2015,3,"Mar",4,"Thu",12
2015-03-27,15.73,15.83,14.19,15.07,0,15.07,2015,3,"Mar",5,"Fri",12
2015-03-30,14.76,14.76,14.08,14.51,0,14.51,2015,3,"Mar",1,"Mon",13
2015-03-31,14.97,15.74,14.33,15.29,0,15.29,2015,3,"Mar",2,"Tue",13
2015-04-01,15.32,16.66,15.08,15.11,0,15.11,2015,4,"Apr",3,"Wed",13
2015-04-02,15.3,15.51,14.27,14.67,0,14.67,2015,4,"Apr",4,"Thu",13
2015-04-06,15.75,15.76,14.04,14.74,0,14.74,2015,4,"Apr",1,"Mon",14
2015-04-07,14.57,14.81,14.01,14.78,0,14.78,2015,4,"Apr",2,"Tue",14
2015-04-08,14.59,14.77,13.75,13.98,0,13.98,2015,4,"Apr",3,"Wed",14
2015-04-09,14.14,14.59,13.09,13.09,0,13.09,2015,4,"Apr",4,"Thu",14
2015-04-10,13.2,13.26,12.51,12.58,0,12.58,2015,4,"Apr",5,"Fri",14
2015-04-13,13.17,14.31,12.71,13.94,0,13.94,2015,4,"Apr",1,"Mon",15
2015-04-14,14.34,14.74,13.64,13.67,0,13.67,2015,4,"Apr",2,"Tue",15
2015-04-15,13.58,13.58,12.83,12.84,0,12.84,2015,4,"Apr",3,"Wed",15
2015-04-16,13.27,13.35,12.5,12.6,0,12.6,2015,4,"Apr",4,"Thu",15
2015-04-17,13.97,15.02,13.73,13.89,0,13.89,2015,4,"Apr",5,"Fri",15
2015-04-20,13.67,13.67,12.83,13.3,0,13.3,2015,4,"Apr",1,"Mon",16
2015-04-21,12.75,13.51,12.66,13.25,0,13.25,2015,4,"Apr",2,"Tue",16
2015-04-22,12.97,13.8,12.57,12.71,0,12.71,2015,4,"Apr",3,"Wed",16
2015-04-23,12.96,12.96,12.12,12.48,0,12.48,2015,4,"Apr",4,"Thu",16
2015-04-24,12.21,13.02,12.16,12.29,0,12.29,2015,4,"Apr",5,"Fri",16
2015-04-27,12.34,13.4,12.33,13.12,0,13.12,2015,4,"Apr",1,"Mon",17
2015-04-28,13.26,14.23,12.41,12.41,0,12.41,2015,4,"Apr",2,"Tue",17
2015-04-29,13.44,14.34,12.61,13.39,0,13.39,2015,4,"Apr",3,"Wed",17
2015-04-30,13.89,15.29,12.49,14.55,0,14.55,2015,4,"Apr",4,"Thu",17
2015-05-01,13.98,13.98,12.68,12.7,0,12.7,2015,5,"May",5,"Fri",17
2015-05-04,13.12,13.18,12.1,12.85,0,12.85,2015,5,"May",1,"Mon",18
2015-05-05,13.21,14.41,12.97,14.31,0,14.31,2015,5,"May",2,"Tue",18
2015-05-06,13.93,16.360001,13.89,15.15,0,15.15,2015,5,"May",3,"Wed",18
2015-05-07,15.48,15.97,14.81,15.13,0,15.13,2015,5,"May",4,"Thu",18
2015-05-08,13.36,13.42,12.7,12.86,0,12.86,2015,5,"May",5,"Fri",18
2015-05-11,13.35,13.85,13,13.85,0,13.85,2015,5,"May",1,"Mon",19
2015-05-12,14.73,15.13,13.73,13.86,0,13.86,2015,5,"May",2,"Tue",19
2015-05-13,13.63,14.04,13.06,13.76,0,13.76,2015,5,"May",3,"Wed",19
2015-05-14,13.14,13.29,12.72,12.74,0,12.74,2015,5,"May",4,"Thu",19
2015-05-15,12.46,13.09,12.35,12.38,0,12.38,2015,5,"May",5,"Fri",19
2015-05-18,13.08,13.22,12.55,12.73,0,12.73,2015,5,"May",1,"Mon",20
2015-05-19,12.95,13.13,12.55,12.85,0,12.85,2015,5,"May",2,"Tue",20
2015-05-20,12.9,13.27,12.62,12.88,0,12.88,2015,5,"May",3,"Wed",20
2015-05-21,13.03,13.09,12.09,12.11,0,12.11,2015,5,"May",4,"Thu",20
2015-05-22,12.37,12.37,11.82,12.13,0,12.13,2015,5,"May",5,"Fri",20
2015-05-26,13.45,14.63,13.34,14.06,0,14.06,2015,5,"May",2,"Tue",21
2015-05-27,14.16,14.41,13.05,13.27,0,13.27,2015,5,"May",3,"Wed",21
2015-05-28,13.49,13.99,13.31,13.31,0,13.31,2015,5,"May",4,"Thu",21
2015-05-29,13.59,14.43,13.4,13.84,0,13.84,2015,5,"May",5,"Fri",21
2015-06-01,13.92,14.86,13.47,13.97,0,13.97,2015,6,"Jun",1,"Mon",22
2015-06-02,14.72,15.05,13.59,14.24,0,14.24,2015,6,"Jun",2,"Tue",22
2015-06-03,13.73,14.2,13.4,13.66,0,13.66,2015,6,"Jun",3,"Wed",22
2015-06-04,14.57,15.49,13.99,14.71,0,14.71,2015,6,"Jun",4,"Thu",22
2015-06-05,15.01,15.65,14.21,14.21,0,14.21,2015,6,"Jun",5,"Fri",22
2015-06-08,14.84,15.5,14.67,15.29,0,15.29,2015,6,"Jun",1,"Mon",23
2015-06-09,15.18,15.74,14.47,14.47,0,14.47,2015,6,"Jun",2,"Tue",23
2015-06-10,14.24,14.37,12.96,13.22,0,13.22,2015,6,"Jun",3,"Wed",23
2015-06-11,13.04,13.22,12.56,12.85,0,12.85,2015,6,"Jun",4,"Thu",23
2015-06-12,13.31,14.02,13.3,13.78,0,13.78,2015,6,"Jun",5,"Fri",23
2015-06-15,15.48,15.57,14.91,15.39,0,15.39,2015,6,"Jun",1,"Mon",24
2015-06-16,15.62,15.62,14.81,14.81,0,14.81,2015,6,"Jun",2,"Tue",24
2015-06-17,14.66,15.49,14.07,14.5,0,14.5,2015,6,"Jun",3,"Wed",24
2015-06-18,14.03,14.03,12.54,13.19,0,13.19,2015,6,"Jun",4,"Thu",24
2015-06-19,13.35,14,12.96,13.96,0,13.96,2015,6,"Jun",5,"Fri",24
2015-06-22,13.42,13.46,12.43,12.74,0,12.74,2015,6,"Jun",1,"Mon",25
2015-06-23,12.5,12.68,11.93,12.11,0,12.11,2015,6,"Jun",2,"Tue",25
2015-06-24,12.57,13.33,12.01,13.26,0,13.26,2015,6,"Jun",3,"Wed",25
2015-06-25,12.96,14.16,12.92,14.01,0,14.01,2015,6,"Jun",4,"Thu",25
2015-06-26,14.13,14.91,13.64,14.02,0,14.02,2015,6,"Jun",5,"Fri",25
2015-06-29,16.700001,19.5,15.82,18.85,0,18.85,2015,6,"Jun",1,"Mon",26
2015-06-30,17.6,19.799999,17.49,18.23,0,18.23,2015,6,"Jun",2,"Tue",26
2015-07-01,16.629999,17.26,15.65,16.09,0,16.09,2015,7,"Jul",3,"Wed",26
2015-07-02,15.43,17.48,15.39,16.790001,0,16.790001,2015,7,"Jul",4,"Thu",26
2015-07-06,18.65,18.950001,16.57,17.01,0,17.01,2015,7,"Jul",1,"Mon",27
2015-07-07,17.219999,19.200001,15.93,16.09,0,16.09,2015,7,"Jul",2,"Tue",27
2015-07-08,17.379999,19.76,16.940001,19.66,0,19.66,2015,7,"Jul",3,"Wed",27
2015-07-09,17.459999,20.049999,17.200001,19.969999,0,19.969999,2015,7,"Jul",4,"Thu",27
2015-07-10,17.450001,18.17,16.6,16.83,0,16.83,2015,7,"Jul",5,"Fri",27
2015-07-13,15.29,15.36,13.82,13.9,0,13.9,2015,7,"Jul",1,"Mon",28
2015-07-14,13.91,13.95,12.9,13.37,0,13.37,2015,7,"Jul",2,"Tue",28
2015-07-15,13.35,13.97,12.81,13.23,0,13.23,2015,7,"Jul",3,"Wed",28
2015-07-16,12.59,12.61,11.87,12.11,0,12.11,2015,7,"Jul",4,"Thu",28
2015-07-17,11.77,12.22,11.77,11.95,0,11.95,2015,7,"Jul",5,"Fri",28
2015-07-20,12.25,12.37,11.71,12.25,0,12.25,2015,7,"Jul",1,"Mon",29
